Gene_symbol;NAME;Foldchange NOXvsHYX;Pvalue NOXvsHYX;FDR NOXvsHYX
Rdh11;retinol dehydrogenase 11;1,127382869;0,211085377;0,337759622
Rdh13;retinol dehydrogenase 13 (all-trans and 9-cis);-1,029784568;0,763595853;0,842297546
Rdh14;retinol dehydrogenase 14 (all-trans and 9-cis);-1,008951098;0,90953003;0,942015538
Rdh18-ps;"retinol dehydrogenase 18; pseudogene";-1,086543251;0,58398607;0,707816587
Rdh5;retinol dehydrogenase 5;-1,321036802;0,141305627;0,24887498
Rdh9;retinol dehydrogenase 9;1,121682776;0,570159346;0,696871976
Rdm1;RAD52 motif 1;-1,156024525;0,185253534;0,305624591
Rdx;radixin;-1,252368512;0,000243106;0,001214126
Rec8;REC8 meiotic recombination protein;1,315623734;0,05385865;0,116438482
Reck;reversion-inducing-cysteine-rich protein with kazal motifs;-1,867265681;9,31E-17;4,10E-15
Recql;RecQ protein-like;-1,192706857;0,005006049;0,016458382
Recql4;RecQ protein-like 4;-1,009082076;0,957340119;0,97436025
Recql5;RecQ protein-like 5;-1,02378588;0,782362153;0,856558713
Reep1;receptor accessory protein 1;-1,197704082;0,018852406;0,049670368
Reep2;receptor accessory protein 2;1,139490762;0,276363816;0,413067768
Reep3;receptor accessory protein 3;1,020235881;0,771552708;0,848332176
Reep4;receptor accessory protein 4;-1,340328458;0,000177922;0,000920542
Reep5;receptor accessory protein 5;1,055767144;0,269652609;0,40573611
Reep6;receptor accessory protein 6;2,24591935;4,89E-10;8,48E-09
Reg3g;regenerating islet-derived 3 gamma;2,95618623;0,001433118;0,005677142
Rel;reticuloendotheliosis oncogene;-1,279562052;0,106979616;0,200448462
Rela;v-rel reticuloendotheliosis viral oncogene homolog A (avian);1,261897129;2,97E-06;2,44E-05
Relb;avian reticuloendotheliosis viral (v-rel) oncogene related B;1,714864588;8,82E-09;1,23E-07
Rell1;RELT-like 1;-1,142549751;0,022635989;0,057861923
Reln;reelin;-1,113501672;0,504690176;0,638719938
Relt;RELT tumor necrosis factor receptor;-1,151086577;0,354217049;0,497199609
Rem1;rad and gem related GTP binding protein 1;-1,096156467;0,421058882;0,562063044
Rem2;rad and gem related GTP binding protein 2;1,177920997;0,267559973;0,403484839
Renbp;renin binding protein;1,962475433;1,29E-20;8,26E-19
Rep15;RAB15 effector protein;-1,244266741;0,34443311;0,487160794
Repin1;replication initiator 1;1,070578436;0,363128302;0,505724654
Reps1;RalBP1 associated Eps domain containing protein;-1,02498331;0,662280221;0,769233776
Reps2;RALBP1 associated Eps domain containing protein 2;-1,339928069;0,002231406;0,008255527
Rer1;RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae);1,11055506;0,037939903;0,088195848
Rere;arginine glutamic acid dipeptide (RE) repeats;-1,226903009;0,000644934;0,002845194
Rerg;"RAS-like; estrogen-regulated; growth-inhibitor";-1,358677822;8,31E-07;7,76E-06
Rest;RE1-silencing transcription factor;-1,096699309;0,180015396;0,299250913
Ret;ret proto-oncogene;1,156310791;0,241017958;0,372830001
Retnla;resistin like alpha;1,115508213;0,74858531;0,831065634
Retnlg;resistin like gamma;-1,464103077;0,291459872;0,429980968
Retsat;"retinol saturase (all trans retinol 13;14 reductase)";1,275843974;0,00567607;0,018332594
Rev1;REV1 homolog (S. cerevisiae);1,239797745;0,000729084;0,003169732
Rev3l;"REV3-like; catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)";1,04430713;0,565651184;0,692746835
Rexo1;"REX1; RNA exonuclease 1 homolog (S. cerevisiae)";-1,07391299;0,212849068;0,339951493
Rexo2;"REX2; RNA exonuclease 2 homolog (S. cerevisiae)";1,106397804;0,157467731;0,269952566
Rexo4;"REX4; RNA exonuclease 4 homolog (S. cerevisiae)";-1,028441418;0,735143554;0,820972781
Rfc1;replication factor C (activator 1) 1;1,004395048;0,930598914;0,956836029
Rfc2;replication factor C (activator 1) 2;1,090856252;0,224721369;0,353109515
Rfc3;replication factor C (activator 1) 3;-1,155730928;0,143423671;0,251909927
Rfc4;replication factor C (activator 1) 4;1,23251743;0,035662427;0,083858141
Rfc5;replication factor C (activator 1) 5;1,132920533;0,132323531;0,236547657
Rfesd;Rieske (Fe-S) domain containing;-1,220320558;0,019854505;0,051809559
Rffl;ring finger and FYVE like domain containing protein;-1,014018845;0,842404264;0,89674074
Rfk;riboflavin kinase;1,318126803;1,64E-05;0,000113046
Rfng;RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase;-1,115694662;0,133223057;0,237671401
Rft1;RFT1 homolog (S. cerevisiae);-1,017461323;0,79802444;0,866978397
Rftn1;raftlin lipid raft linker 1;-1,199686974;0,00611189;0,019508322
Rftn2;raftlin family member 2;-1,803979364;5,44E-13;1,54E-11
Rfwd2;ring finger and WD repeat domain 2;1,042911965;0,385358079;0,528000662
Rfwd3;ring finger and WD repeat domain 3;-1,111657723;0,105161039;0,197697364
Rfx1;"regulatory factor X; 1 (influences HLA class II expression)";-1,439101976;9,24E-07;8,54E-06
Rfx2;"regulatory factor X; 2 (influences HLA class II expression)";1,077437767;0,503192384;0,637264099
Rfx3;"regulatory factor X; 3 (influences HLA class II expression)";1,030173464;0,696590547;0,793993094
Rfx5;"regulatory factor X; 5 (influences HLA class II expression)";-1,014661133;0,829567709;0,888217997
Rfx7;"regulatory factor X; 7";1,097232264;0,141272537;0,24884657
Rfxank;regulatory factor X-associated ankyrin-containing protein;-1,382764439;1,05E-05;7,56E-05
Rfxap;regulatory factor X-associated protein;-1,152189614;0,089414036;0,17407087
Rgag1;retrotransposon gag domain containing 1;-2,089050381;0,000205855;0,001047336
Rgag4;retrotransposon gag domain containing 4;-1,444841896;1,20E-05;8,49E-05
Rgcc;regulator of cell cycle;-1,158037649;0,27328018;0,409668991
Rgl1;"ral guanine nucleotide dissociation stimulator;-like 1";-1,302189149;0,001030501;0,004260506
Rgl2;ral guanine nucleotide dissociation stimulator-like 2;-1,398084905;5,87E-08;7,00E-07
Rgl3;ral guanine nucleotide dissociation stimulator-like 3;1,095012951;0,266401532;0,402358176
Rgma;repulsive guidance molecule family member A;-1,147663097;0,058294111;0,123891873
Rgmb;repulsive guidance molecule family member B;-1,116060588;0,105243376;0,197826807
Rgn;regucalcin;1,095945161;0,656150757;0,764467211
Rgp1;RGP1 retrograde golgi transport homolog (S. cerevisiae);-1,107214896;0,052486106;0,114245457
Rgs1;regulator of G-protein signaling 1;1,563714455;0,086582344;0,169661156
Rgs10;regulator of G-protein signalling 10;-1,013265308;0,87182638;0,916748494
Rgs11;regulator of G-protein signaling 11;1,301337027;0,063839574;0,133226862
Rgs12;regulator of G-protein signaling 12;-1,095845459;0,259737715;0,394527069
Rgs14;regulator of G-protein signaling 14;-1,063757208;0,674170557;0,77776521
Rgs16;regulator of G-protein signaling 16;1,882516733;1,65E-09;2,60E-08
Rgs17;regulator of G-protein signaling 17;-1,130082132;0,328191215;0,469699392
Rgs18;regulator of G-protein signaling 18;1,229433767;0,230980851;0,360896819
Rgs19;regulator of G-protein signaling 19;1,096704044;0,386070041;0,528669724
Rgs2;regulator of G-protein signaling 2;-2,292575475;8,32E-18;4,15E-16
Rgs22;regulator of G-protein signalling 22;1,680609193;0,005397309;0,017548132
Rgs3;regulator of G-protein signaling 3;-1,886067596;3,75E-22;2,74E-20
Rgs4;regulator of G-protein signaling 4;-1,755231122;7,78E-09;1,10E-07
Rgs5;regulator of G-protein signaling 5;-1,546215739;0,003162701;0,011152681
Rgs6;regulator of G-protein signaling 6;-1,29336135;0,013403393;0,037539223
Rgs7bp;regulator of G-protein signalling 7 binding protein;-1,297699844;0,005923079;0,018993222
Rgs8;regulator of G-protein signaling 8;-2,367194621;6,18E-06;4,72E-05
Rgs9;regulator of G-protein signaling 9;-1,315409923;0,001157566;0,004710195
Rhbdd1;rhomboid domain containing 1;1,573640431;2,04E-11;4,38E-10
Rhbdd2;rhomboid domain containing 2;1,34988845;0,000147569;0,000782537
Rhbdd3;rhomboid domain containing 3;1,027578727;0,813896354;0,877723152
Rhbdf1;rhomboid family 1 (Drosophila);-1,041124275;0,526299377;0,658513751
Rhbdf2;rhomboid 5 homolog 2 (Drosophila);1,192692647;0,005287844;0,017245728
Rhbdl1;"rhomboid; veinlet-like 1 (Drosophila)";-1,445240266;0,023967241;0,060612086
Rhbdl3;"rhomboid; veinlet-like 3 (Drosophila)";-1,182613294;0,131132186;0,23478982
Rhbg;Rhesus blood group-associated B glycoprotein;1,48316686;0,053099704;0,115222116
Rheb;Ras homolog enriched in brain;1,008219977;0,857543136;0,906994192
Rhebl1;Ras homolog enriched in brain like 1;-1,719059938;0,002173655;0,008076485
Rhno1;RAD9-HUS1-RAD1 interacting nuclear orphan 1;-1,18893254;0,024392278;0,061483376
Rhoa;"ras homolog gene family; member A";-1,183261549;0,059912013;0,126542243
Rhob;"ras homolog gene family; member B";-1,318685065;0,000478188;0,002187857
Rhobtb1;Rho-related BTB domain containing 1;-1,165234926;0,026194583;0,065078415
Rhobtb2;Rho-related BTB domain containing 2;1,153113032;0,058184984;0,123677861
Rhobtb3;Rho-related BTB domain containing 3;-1,535405499;2,60E-13;7,76E-12
Rhoc;"ras homolog gene family; member C";1,174410341;0,007509848;0,023139857
Rhod;"ras homolog gene family; member D";1,53028162;5,88E-07;5,70E-06
Rhof;"ras homolog gene family; member f";1,455450359;0,000929096;0,003900606
Rhog;"ras homolog gene family; member G";-1,098591405;0,077466989;0,154986791
Rhoh;"ras homolog gene family; member H";-1,157142831;0,390320793;0,532859787
Rhoj;"ras homolog gene family; member J";-1,100536366;0,104946791;0,197395753
Rhoq;"ras homolog gene family; member Q";-1,173264602;0,003955763;0,013510919
Rhot1;"ras homolog gene family; member T1";-1,020590321;0,697788469;0,794802841
Rhot2;"ras homolog gene family; member T2";-1,055297587;0,367083068;0,509864621
Rhou;"ras homolog gene family; member U";-1,574456387;5,94E-06;4,56E-05
Rhov;"ras homolog gene family; member V";2,130005276;0,001552229;0,006081669
Rhox8;reproductive homeobox 8;1,141487394;0,733030836;0,81961148
Rhpn1;"rhophilin; Rho GTPase binding protein 1";1,202691967;0,37204598;0,515002892
Rhpn2;"rhophilin; Rho GTPase binding protein 2";1,463115947;0,000743832;0,003222148
Rian;RNA imprinted and accumulated in nucleus;-1,172588005;0,245039063;0,377395256
Ribc1;RIB43A domain with coiled-coils 1;1,369765477;0,127829272;0,230507424
Ric3;resistance to inhibitors of cholinesterase 3 homolog (C. elegans);-1,335323764;0,043228865;0,097900469
Ric8;resistance to inhibitors of cholinesterase 8 homolog (C. elegans);-1,177641741;0,005747963;0,018522792
Ric8b;resistance to inhibitors of cholinesterase 8 homolog B (C. elegans);-1,246776424;0,002075264;0,007763986
Rictor;"RPTOR independent companion of MTOR; complex 2";1,02771246;0,658229981;0,765977358
Rif1;Rap1 interacting factor 1 homolog (yeast);1,006773691;0,901107123;0,936798265
Riiad1;regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1;2,304703249;0,000198277;0,001013347
Rilp;Rab interacting lysosomal protein;-1,102408042;0,449468704;0,588791562
Rilpl1;Rab interacting lysosomal protein-like 1;-1,150274615;0,027090807;0,066919766
Rilpl2;Rab interacting lysosomal protein-like 2;-1,212602368;0,025238193;0,063185986
Rimkla;ribosomal modification protein rimK-like family member A;2,471600873;0,000211604;0,00107249
Rimklb;ribosomal modification protein rimK-like family member B;-1,528711972;0,00035405;0,001684493
Rims1;regulating synaptic membrane exocytosis 1;-1,5152051;0,079644958;0,158544359
Rims2;regulating synaptic membrane exocytosis 2;1,847556978;0,076952919;0,154168512
Rin1;Ras and Rab interactor 1;2,415454885;1,02E-15;3,99E-14
Rin2;Ras and Rab interactor 2;-1,29661442;2,18E-06;1,85E-05
Rin3;Ras and Rab interactor 3;-1,370441869;0,000882029;0,003731263
Ring1;ring finger protein 1;-1,0921183;0,260598552;0,395425289
Rinl;Ras and Rab interactor-like;-1,368846102;0,006995737;0,021821524
Rint1;RAD50 interactor 1;1,205017153;0,012142368;0,034652264
Riok1;RIO kinase 1 (yeast);1,055927928;0,469578573;0,606845728
Riok2;RIO kinase 2 (yeast);1,261878678;0,000365505;0,001732812
Riok3;RIO kinase 3;1,132904901;0,037566254;0,087479709
Ripk1;receptor (TNFRSF)-interacting serine-threonine kinase 1;1,007557871;0,929079351;0,955786392
Ripk2;receptor (TNFRSF)-interacting serine-threonine kinase 2;-1,031703811;0,670206496;0,774997235
Ripk3;receptor-interacting serine-threonine kinase 3;1,172517448;0,092214685;0,178410611
Ripk4;receptor-interacting serine-threonine kinase 4;1,680694939;8,16E-12;1,87E-10
Ripply3;ripply3 homolog (zebrafish);-1,583838862;2,41E-09;3,68E-08
Rit1;Ras-like without CAAX 1;-1,371358414;3,85E-07;3,85E-06
Rita1;RBPJ interacting and tubulin associated 1;-1,084521531;0,473107854;0,610224292
Rlf;rearranged L-myc fusion sequence;1,029365581;0,617892838;0,734535596
Rlim;"ring finger protein; LIM domain interacting";1,167445223;0,003037983;0,010780246
Rltpr;"RGD motif; leucine rich repeats; tropomodulin domain and proline-rich containing";-1,606602469;0,008745108;0,026294461
Rmdn1;regulator of microtubule dynamics 1;1,17097457;0,064819048;0,134647278
Rmdn2;regulator of microtubule dynamics 2;-1,083423293;0,301005668;0,44079664
Rmdn3;regulator of microtubule dynamics 3;1,207206262;0,002744521;0,009882295
Rmi1;"RMI1; RecQ mediated genome instability 1";1,054686279;0,400935424;0,542905637
Rmi2;"RMI2; RecQ mediated genome instability 2; homolog (S. cerevisiae)";1,010263532;0,94427188;0,965705875
Rmnd1;required for meiotic nuclear division 1 homolog (S. cerevisiae);-1,276825867;0,372412392;0,51541285
Rmnd5a;required for meiotic nuclear division 5 homolog A (S. cerevisiae);-1,348704217;9,66E-07;8,89E-06
Rmnd5b;required for meiotic nuclear division 5 homolog B (S. cerevisiae);1,106525098;0,069105093;0,141719284
Rn45s;NA;-1,00047396;0,99766649;0,998619306
Rnase4;"ribonuclease; RNase A family 4";-1,271342769;5,03E-05;0,000302124
Rnase6;"ribonuclease; RNase A family; 6";-1,325691179;0,100826392;0,190992209
Rnaseh1;ribonuclease H1;-1,091755112;0,323942301;0,465225152
Rnaseh2a;"ribonuclease H2; large subunit";-1,253787246;0,012229501;0,034836627
Rnaseh2b;"ribonuclease H2; subunit B";-1,127071471;0,092364409;0,178610548
Rnaseh2c;"ribonuclease H2; subunit C";-1,005797509;0,947961997;0,968691858
Rnasek;"ribonuclease; RNase K";-1,021890182;0,763793389;0,842388785
Rnasel;"ribonuclease L (2'; 5'-oligoisoadenylate synthetase-dependent)";-1,4492488;1,88E-09;2,94E-08
Rnaset2a;ribonuclease T2A;1,049386902;0,411766339;0,553333409
Rnaset2b;ribonuclease T2B;1,079620562;0,311720849;0,452143141
Rnd1;Rho family GTPase 1;-1,023196391;0,902546718;0,937695107
Rnd2;Rho family GTPase 2;-1,347206081;0,011459672;0,032976617
Rnd3;Rho family GTPase 3;1,370727772;2,17E-05;0,00014401
Rnf10;ring finger protein 10;1,055232167;0,306841286;0,447231766
Rnf103;ring finger protein 103;-1,009034229;0,874602727;0,91874612
Rnf11;ring finger protein 11;1,089729494;0,068830469;0,14135922
Rnf111;ring finger 111;-1,044100432;0,3936512;0,536000083
Rnf113a1;ring finger protein 113A1;1,10967524;0,438941139;0,578305049
Rnf113a2;ring finger protein 113A2;-1,008130475;0,916712503;0,947185544
Rnf114;ring finger protein 114;1,029980613;0,583943539;0,707816587
Rnf115;ring finger protein 115;1,034204279;0,517144155;0,65005193
Rnf121;ring finger protein 121;1,080524655;0,406502226;0,548267962
Rnf122;ring finger protein 122;-2,037181564;1,59E-20;1,01E-18
Rnf123;ring finger protein 123;-1,223841631;0,000546427;0,002458671
Rnf125;ring finger protein 125;-1,934093178;8,31E-06;6,15E-05
Rnf126;ring finger protein 126;1,127473729;0,065164005;0,135259789
Rnf128;ring finger protein 128;2,536573045;8,36E-08;9,70E-07
Rnf13;ring finger protein 13;1,184083315;0,003310822;0,01159288
Rnf130;ring finger protein 130;-1,063306173;0,20444389;0,329648923
Rnf135;ring finger protein 135;-1,120053036;0,192794285;0,315123796
Rnf138;ring finger protein 138;-1,154316816;0,040657752;0,093272545
Rnf139;ring finger protein 139;-1,022324043;0,724413946;0,814278432
Rnf14;ring finger protein 14;1,046790029;0,38296502;0,52594962
Rnf141;ring finger protein 141;-1,073179901;0,569958217;0,696742225
Rnf144a;ring finger protein 144A;-2,163758702;3,44E-28;5,20E-26
Rnf144b;ring finger protein 144B;-1,314013338;0,000650705;0,002865485
Rnf145;ring finger protein 145;-1,106232259;0,195762675;0,318698073
Rnf146;ring finger protein 146;-1,14198171;0,006217411;0,019789171
Rnf149;ring finger protein 149;1,393485447;6,53E-06;4,95E-05
Rnf150;ring finger protein 150;1,178311399;0,060727333;0,127932829
Rnf152;ring finger protein 152;-1,621755087;2,83E-07;2,90E-06
Rnf157;ring finger protein 157;-1,268020475;0,023772479;0,060192163
Rnf165;ring finger protein 165;-2,000847401;6,67E-09;9,46E-08
Rnf166;ring finger protein 166;-1,060306982;0,334002522;0,475992521
Rnf167;ring finger protein 167;-1,447995841;4,66E-09;6,80E-08
Rnf168;ring finger protein 168;-1,153381527;0,012820526;0,036189907
Rnf169;ring finger protein 169;1,690264023;4,90E-21;3,21E-19
Rnf170;ring finger protein 170;-1,045530058;0,425351879;0,565750713
Rnf180;ring finger protein 180;1,087349008;0,584190892;0,707889418
Rnf181;ring finger protein 181;1,115851028;0,046230053;0,103325248
Rnf182;ring finger protein 182;-1,326485445;0,159869208;0,273237398
Rnf185;ring finger protein 185;-1,072464647;0,206188448;0,331841955
Rnf186;ring finger protein 186;1,522762955;0,004811258;0,015914244
Rnf187;ring finger protein 187;-1,137215226;0,017251965;0,046159388
Rnf19a;ring finger protein 19A;1,080606825;0,249474639;0,38270166
Rnf19b;ring finger protein 19B;1,2742425;0,005245233;0,017137232
Rnf2;ring finger protein 2;-1,118676925;0,053822659;0,116386126
Rnf20;ring finger protein 20;1,07211195;0,164888683;0,279377787
Rnf207;ring finger protein 207;-1,511021549;0,215187237;0,342530085
Rnf208;ring finger protein 208;1,45299187;0,124641471;0,225902085
Rnf214;ring finger protein 214;-1,166300493;0,008757444;0,026321177
Rnf215;ring finger protein 215;-1,159336515;0,012143525;0,034652264
Rnf216;ring finger protein 216;-1,125669846;0,046836893;0,104411688
Rnf217;ring finger protein 217;-1,039351922;0,662034622;0,769233776
Rnf219;ring finger protein 219;-1,105898386;0,156955284;0,26919987
Rnf220;ring finger protein 220;-1,03006785;0,757209889;0,837189534
Rnf24;ring finger protein 24;1,341345392;0,00868521;0,026135785
Rnf25;ring finger protein 25;1,076292028;0,282361067;0,419951256
Rnf26;ring finger protein 26;-1,142582224;0,055342091;0,119066643
Rnf31;ring finger protein 31;-1,053289641;0,402352675;0,544322404
Rnf32;ring finger protein 32;-1,04440072;0,791230993;0,862535837
Rnf34;ring finger protein 34;-1,116811213;0,100491943;0,190506237
Rnf38;ring finger protein 38;-1,362112301;1,76E-09;2,76E-08
