Mouse Genes,Human Ortholog Symbol,Identity
Hoxa4,ENSG00000197576,64.0625
Il7r,ENSG00000168685,64.0523
Mrps31,ENSG00000102738,64.0506
Ciz1,ENSG00000148337,64.0312
Ssc5d,ENSG00000179954,64.0178
Rnase6,ENSG00000169413,64.0
Fbxl13,ENSG00000161040,64.0
Wdr93,ENSG00000140527,63.9942
Scel,ENSG00000136155,63.9535
Fastkd2,ENSG00000118246,63.9437
Rcsd1,ENSG00000198771,63.9423
Ccdc8,ENSG00000169515,63.9405
Zfp786,ENSG00000197362,63.9386
Cenpf,ENSG00000117724,63.9371
Susd3,ENSG00000157303,63.9216
Gm12695,ENSG00000162598,63.9194
Ifitm2,ENSG00000142089,63.9098
1110034G24Rik,ENSG00000171984,63.9024
Bsg,ENSG00000172270,63.8961
Ckap2l,ENSG00000169607,63.8926
Nlrc5,ENSG00000140853,63.88
Shroom2,ENSG00000146950,63.8614
Chgb,ENSG00000089199,63.8109
Fance,ENSG00000112039,63.806
Parp4,ENSG00000102699,63.8051
Camp,ENSG00000168899,63.7931
Vamp5,ENSG00000168899,63.7931
3425401B19Rik,ENSG00000177354,63.7631
Fbxo5,ENSG00000112029,63.7584
Fbxo31,ENSG00000112029,63.7584
Clec1b,ENSG00000165682,63.7555
Ly96,ENSG00000154589,63.75
Il17rc,ENSG00000163702,63.75
Rnf168,ENSG00000163961,63.7478
A830080D01Rik,ENSG00000173681,63.7131
Opa3,ENSG00000125741,63.6871
Iqcg,ENSG00000114473,63.6569
Deb1,ENSG00000008324,63.6364
BC030867,ENSG00000125319,63.6223
Ptprcap,ENSG00000213402,63.5922
Golm1,ENSG00000135052,63.591
Bid,ENSG00000015475,63.5897
Rnasel,ENSG00000135828,63.5628
Bola3,ENSG00000163170,63.5514
Tnfrsf25,ENSG00000215788,63.5492
Zfp791,ENSG00000173875,63.5417
Ccdc24,ENSG00000159214,63.5179
2010300C02Rik,ENSG00000196872,63.5135
Ccdc37,ENSG00000163885,63.5025
Dclre1a,ENSG00000198924,63.4615
Fam217b,ENSG00000196227,63.4465
Upf3a,ENSG00000169062,63.4454
Cd5,ENSG00000110448,63.4343
Siva1,ENSG00000184990,63.4286
Jade3,ENSG00000102221,63.4265
Gm5617,ENSG00000180425,63.4146
Nudt17,ENSG00000186364,63.4146
Parp14,ENSG00000173193,63.4092
Sfi1,ENSG00000198089,63.3655
Mfsd7a,ENSG00000169026,63.3274
Nol8,ENSG00000198000,63.3248
Dnaaf2,ENSG00000165506,63.3214
Rad51ap1,ENSG00000111247,63.2836
Fam166b,ENSG00000215187,63.2727
1810020O05Rik,ENSG00000114656,63.2246
Il18r1,ENSG00000115604,63.2163
Il18,ENSG00000150782,63.2124
Rita1,ENSG00000139405,63.197
H2-Eb2,ENSG00000196126,63.1579
Commd1,ENSG00000173163,63.1579
N4bp2l2,ENSG00000244754,63.1218
Lrg1,ENSG00000171236,63.1124
Lrrn4,ENSG00000125872,63.1081
Slfn9,ENSG00000154760,63.0992
Tnfrsf1a,ENSG00000067182,63.0769
Clec14a,ENSG00000176435,63.0612
Dcp1b,ENSG00000151065,63.047
Ccdc33,ENSG00000140481,63.0464
Tmem80,ENSG00000177042,62.9371
AI317395,ENSG00000173214,62.9344
Nudt19,ENSG00000213965,62.9333
Haus6,ENSG00000147874,62.9319
Fam110c,ENSG00000184731,62.9283
Vcan,ENSG00000038427,62.8975
Stbd1,ENSG00000118804,62.8492
Mtus1,ENSG00000129422,62.8346
Fgfbp1,ENSG00000137440,62.8205
Oas1g,ENSG00000089127,62.75
Serhl,ENSG00000183569,62.7389
Rbm12b2,ENSG00000183808,62.7373
AA986860,ENSG00000182795,62.7288
E130308A19Rik,ENSG00000165185,62.7095
Apopt1,ENSG00000256053,62.6943
Prg4,ENSG00000116690,62.6781
Pnmal2,ENSG00000204851,62.6772
Fbrsl1,ENSG00000112787,62.6747
Slfn8,ENSG00000154760,62.6533
Mrps15,ENSG00000116898,62.6459
9530068E07Rik,ENSG00000113583,62.6415
Il21r,ENSG00000103522,62.6394
Bcas1,ENSG00000064787,62.6391
Csf3r,ENSG00000119535,62.5598
Gbp4,ENSG00000183347,62.5592
Rbm12b1,ENSG00000183808,62.5375
Zfp551,ENSG00000204519,62.5373
Ifit2,ENSG00000119922,62.5
Zc2hc1c,ENSG00000119703,62.5
Aspm,ENSG00000066279,62.4676
1700028P14Rik,ENSG00000204711,62.4454
Parp10,ENSG00000178685,62.439
Tmem208,ENSG00000168701,62.4277
Isg15,ENSG00000187608,62.4242
Batf2,ENSG00000168062,62.4088
Tsacc,ENSG00000163467,62.4
Adam8,ENSG00000151651,62.3786
3110082I17Rik,ENSG00000146540,62.3711
Cdc25c,ENSG00000158402,62.3679
Ccl22,ENSG00000102962,62.3656
Rtdr1,ENSG00000100218,62.3563
Pecam1,ENSG00000261371,62.3306
Clec4d,ENSG00000166527,62.3256
Csnk2b,ENSG00000204435,62.3256
Ino80e,ENSG00000169592,62.2951
Snapc2,ENSG00000104976,62.2754
Oas1a,ENSG00000089127,62.25
C1qtnf6,ENSG00000133466,62.2302
9930012K11Rik,ENSG00000241852,62.1918
Zfp112,ENSG00000062370,62.183
Tmem140,ENSG00000146859,62.1622
Triobp,ENSG00000100106,62.1564
A430005L14Rik,ENSG00000198912,62.1399
Rad9b,ENSG00000151164,62.1103
Wfdc2,ENSG00000101443,62.0968
Cd40,ENSG00000101017,62.0939
Akap5,ENSG00000179841,62.0609
Tnfrsf1b,ENSG00000028137,62.039
Neu3,ENSG00000162139,62.039
Zfp597,ENSG00000167981,62.0283
Misp,ENSG00000099812,62.0029
Ms4a8a,ENSG00000166959,62.0
Noxo1,ENSG00000196408,61.9946
BC030870,ENSG00000248771,61.9718
Rarres2,ENSG00000106538,61.9632
Srrd,ENSG00000100104,61.9469
Cxx1c,ENSG00000134590,61.9469
Cd164,ENSG00000135535,61.9289
Parp9,ENSG00000138496,61.9048
Ska3,ENSG00000165480,61.8932
Best1,ENSG00000167995,61.8803
Mtr,ENSG00000277925,61.8721
Oas2,ENSG00000111335,61.8632
Klk11,ENSG00000167748,61.8321
Igsf6,ENSG00000140749,61.8257
Rufy4,ENSG00000188282,61.8214
Lrguk,ENSG00000155530,61.8182
Lca5l,ENSG00000157578,61.791
Ten1,ENSG00000257949,61.7886
Map1s,ENSG00000130479,61.7564
4430402I18Rik,ENSG00000106686,61.7347
C5ar2,ENSG00000134830,61.7211
Mmp12,ENSG00000262406,61.7021
Ccl17,ENSG00000102970,61.7021
Nusap1,ENSG00000137804,61.678
Zkscan14,ENSG00000160908,61.6756
Ppp1r3a,ENSG00000154415,61.6756
1600002H07Rik,ENSG00000162062,61.6628
Ly6g6d,ENSG00000244355,61.6541
Ccl7,ENSG00000108688,61.6162
Proser2,ENSG00000148426,61.6092
Rab11fip1,ENSG00000156675,61.5744
Hint3,ENSG00000111911,61.5385
Ttll6,ENSG00000170703,61.5039
Mfge8,ENSG00000140545,61.4987
Mansc4,ENSG00000205693,61.4706
Ccl20,ENSG00000115009,61.4583
Cd300lg,ENSG00000161649,61.4458
Ccdc57,ENSG00000176155,61.4411
Gtpbp6,ENSG00000178605,61.4341
Ccl28,ENSG00000151882,61.4173
Heg1,ENSG00000173706,61.4048
BC021785,ENSG00000173214,61.39
Srd5a1,ENSG00000145545,61.39
Casp1,ENSG00000137752,61.3861
Tfam,ENSG00000108064,61.3821
Scimp,ENSG00000161929,61.3793
Dand5,ENSG00000179284,61.3757
1810010H24Rik,ENSG00000186665,61.3569
Gp1ba,ENSG00000185245,61.3497
Nudt7,ENSG00000140876,61.3445
Il27ra,ENSG00000104998,61.3208
Parm1,ENSG00000169116,61.2903
Zfp414,ENSG00000133250,61.2821
Cd22,ENSG00000012124,61.2751
Zfp438,ENSG00000183621,61.2319
Rrp1b,ENSG00000160208,61.2137
Mesp2,ENSG00000188095,61.2091
Ifi30,ENSG00000216490,61.2
Plaur,ENSG00000011422,61.194
Sytl2,ENSG00000137501,61.188
Mettl10,ENSG00000203791,61.1684
Gsg2,ENSG00000177602,61.1529
1110038F14Rik,ENSG00000182307,61.1354
Cenph,ENSG00000153044,61.1336
Havcr2,ENSG00000135077,61.1296
Dnttip2,ENSG00000067334,61.1111
Spink5,ENSG00000133710,61.0902
D630039A03Rik,ENSG00000188959,61.0879
Ly6e,ENSG00000160932,61.0687
Il1r2,ENSG00000115590,61.0553
Irf7,ENSG00000185507,61.0338
Evi2a,ENSG00000126860,61.0169
2310011J03Rik,ENSG00000119559,61.0169
Serpina3n,ENSG00000196136,60.9929
BC018507,ENSG00000164151,60.9885
Cd96,ENSG00000153283,60.9842
2310030G06Rik,ENSG00000149300,60.9756
Armcx5,ENSG00000125962,60.9319
Prom1,ENSG00000007062,60.9249
Rest,ENSG00000084093,60.8933
Bbip1,ENSG00000214413,60.8696
Plvap,ENSG00000130300,60.8597
Fam217a,ENSG00000145975,60.8268
Magee1,ENSG00000198934,60.815
Fam216a,ENSG00000204856,60.8059
Tert,ENSG00000164362,60.7774
Epb4.1l3,ENSG00000082397,60.7176
Ebi3,ENSG00000105246,60.6987
Ninl,ENSG00000101004,60.6368
Fcgr4,ENSG00000203747,60.6299
Ccl12,ENSG00000108700,60.6061
Tcf19,ENSG00000137310,60.5797
Ifnlr1,ENSG00000185436,60.5769
Gjc3,ENSG00000176402,60.5735
BC029722,ENSG00000126005,60.5634
Atp6v0e2,ENSG00000171130,60.4938
Crybg3,ENSG00000080200,60.4714
Gimap1,ENSG00000213203,60.4575
Il7,ENSG00000104432,60.452
Olr1,ENSG00000173391,60.4396
Ccdc73,ENSG00000186714,60.4263
Ccdc87,ENSG00000182791,60.424
Fsip1,ENSG00000150667,60.4131
Mansc1,ENSG00000111261,60.3248
Cd1d1,ENSG00000158473,60.2985
Mlkl,ENSG00000168404,60.2972
Tnfrsf4,ENSG00000186827,60.2888
Amtn,ENSG00000187689,60.2871
E230019M04Rik,ENSG00000080572,60.2804
Stox1,ENSG00000165730,60.2629
Mtfr2,ENSG00000146410,60.2597
Lamp2,ENSG00000005893,60.2439
Rab44,ENSG00000255587,60.2351
Zfp764,ENSG00000169951,60.1966
Cd163l1,ENSG00000214279,60.1753
Hps4,ENSG00000100099,60.1695
Il1a,ENSG00000115008,60.1476
Pnpla1,ENSG00000180316,60.1399
5031414D18Rik,ENSG00000102445,60.1208
Cep68,ENSG00000011523,60.1057
Spef2,ENSG00000152582,60.0439
Ccnyl1,ENSG00000284209,60.0
Zcchc5,ENSG00000179300,60.0
Nol9,ENSG00000162408,59.9715
Ckap2,ENSG00000136108,59.9707
4921506M07Rik,ENSG00000139865,59.9682
Klk1b22,ENSG00000167748,59.9237
Taf11,ENSG00000249156,59.8985
Tssc4,ENSG00000184281,59.8784
Gimap4,ENSG00000133574,59.8784
Spaca6,ENSG00000182310,59.8765
Micall2,ENSG00000164877,59.8451
Tmem221,ENSG00000188051,59.7938
Nrip2,ENSG00000053702,59.7865
Zfp160,ENSG00000197497,59.7345
Mum1,ENSG00000160953,59.7183
2810428I15Rik,ENSG00000006015,59.7015
Sh2d2a,ENSG00000027869,59.6401
Icam2,ENSG00000108622,59.6364
Zcwpw1,ENSG00000078487,59.6302
Fut4,ENSG00000196371,59.6226
Il2ra,ENSG00000134460,59.5588
Krba1,ENSG00000133619,59.4925
Aplf,ENSG00000169621,59.4912
Cenpe,ENSG00000138778,59.4595
Zfp445,ENSG00000185219,59.4568
Pkdrej,ENSG00000130943,59.4319
Siglecg,ENSG00000142512,59.3974
Ly6d,ENSG00000167656,59.375
Eid1,ENSG00000255302,59.3583
Clec9a,ENSG00000197992,59.3361
Art4,ENSG00000111339,59.2357
Tmem70,ENSG00000175606,59.2308
Slurp1,ENSG00000126233,59.2233
Tfpi,ENSG00000003436,59.2105
Bod1l,ENSG00000038219,59.1937
Map3k19,ENSG00000176601,59.1867
Stfa3,ENSG00000121552,59.1837
Gm5483,ENSG00000121552,59.1837
Tex26,ENSG00000175664,59.1696
Bex4,ENSG00000102409,59.1667
Lins,ENSG00000140471,59.0489
Nifk,ENSG00000155438,59.0444
Fam109a,ENSG00000198324,59.0361
Acd,ENSG00000102977,58.952
Casp12,ENSG00000204403,58.9443
Nlrp10,ENSG00000182261,58.9313
Uspl1,ENSG00000132952,58.8828
Per3,ENSG00000049246,58.843
Ccdc17,ENSG00000159588,58.8424
Noxa1,ENSG00000188747,58.8235
Pgf,ENSG00000119630,58.8235
Slfn5,ENSG00000166750,58.8103
Tspyl1,ENSG00000189241,58.8101
Klrk1,ENSG00000213809,58.7963
Klk8,ENSG00000167748,58.7786
Cxcl5,ENSG00000124875,58.7719
Ccl11,ENSG00000172156,58.7629
Tinf2,ENSG00000092330,58.7583
Armcx4,ENSG00000196440,58.69
Scand1,ENSG00000171222,58.6592
Card6,ENSG00000132357,58.6307
Serpina3c,ENSG00000196136,58.6288
Ushbp1,ENSG00000130307,58.606
Wdr27,ENSG00000184465,58.5475
Vpreb3,ENSG00000128218,58.5366
Cd84,ENSG00000066294,58.5366
Mterfd2,ENSG00000122085,58.5302
Tacc2,ENSG00000138162,58.5142
2200002D01Rik,ENSG00000167644,58.4906
Swi5,ENSG00000175854,58.4615
Prr33,ENSG00000283787,58.4551
Cd3e,ENSG00000198851,58.4541
Cst8,ENSG00000125815,58.4507
Ccdc129,ENSG00000180347,58.4291
Tnxb,ENSG00000168477,58.3883
Dtx3l,ENSG00000163840,58.3784
Nes,ENSG00000132688,58.359
Slpi,ENSG00000124107,58.3333
Fam178b,ENSG00000168754,58.3211
Prr18,ENSG00000176381,58.3051
Gprin3,ENSG00000185477,58.2474
Efcab12,ENSG00000172771,58.2168
Faim3,ENSG00000162894,58.2051
Klrg2,ENSG00000188883,58.1907
Inmt,ENSG00000241644,58.1749
Stfa2,ENSG00000121552,58.1633
Akna,ENSG00000106948,58.0959
Bpifb1,ENSG00000125999,58.0578
Ccdc40,ENSG00000141519,58.056
Tet2,ENSG00000168769,58.042
8430408G22Rik,ENSG00000165507,58.0189
Cd38,ENSG00000004468,58.0
Ahnak,ENSG00000124942,57.9966
Ovgp1,ENSG00000085465,57.9646
Snapc4,ENSG00000165684,57.9306
Palb2,ENSG00000083093,57.9258
S100a9,ENSG00000163220,57.8947
Cklf,ENSG00000217555,57.8947
Slc19a1,ENSG00000173638,57.868
5830418K08Rik,ENSG00000166004,57.8624
Srsf12,ENSG00000154548,57.8544
Ccdc160,ENSG00000203952,57.8462
Gprasp1,ENSG00000198932,57.7778
Fgfbp3,ENSG00000174721,57.7519
Shroom1,ENSG00000164403,57.7465
Hirip3,ENSG00000149929,57.7338
Il18bp,ENSG00000137496,57.732
Rbfa,ENSG00000101546,57.7259
Msln,ENSG00000102854,57.717
Cml1,ENSG00000204872,57.7093
Cml3,ENSG00000144035,57.7093
Serpina3f,ENSG00000196136,57.6832
Pla2g4c,ENSG00000105499,57.671
Lrriq1,ENSG00000133640,57.6655
Pik3c2g,ENSG00000139144,57.6043
Lcn2,ENSG00000148346,57.5758
4930427A07Rik,ENSG00000185347,57.5758
Ecscr,ENSG00000249751,57.561
Prdm9,ENSG00000126856,57.5203
Prdx5,ENSG00000126432,57.4766
Prdx6,ENSG00000126432,57.4766
Exph5,ENSG00000110723,57.4661
Serpina3i,ENSG00000196136,57.4468
Slamf9,ENSG00000162723,57.4394
Grp,ENSG00000134443,57.4324
9430038I01Rik,ENSG00000237489,57.4074
Fam208b,ENSG00000108021,57.4074
Pced1b,ENSG00000179715,57.4074
Gm14446,ENSG00000204010,57.384
Ifit1,ENSG00000204010,57.384
Nanog,ENSG00000255192,57.377
Evi2b,ENSG00000185862,57.3661
Leng9,ENSG00000275183,57.3222
Zfp607,ENSG00000197782,57.2543
Cgref1,ENSG00000138028,57.2327
Gsdmd,ENSG00000104518,57.2314
Cd300lb,ENSG00000178789,57.2139
Gbp8,ENSG00000183347,57.188
Pnpla3,ENSG00000100344,57.1726
Stfa2l1,ENSG00000121552,57.1429
2010005H15Rik,ENSG00000121552,57.1429
Oxld1,ENSG00000204237,57.1429
Zmat1,ENSG00000166432,57.1223
Zfp110,ENSG00000171606,57.121
Mgl2,ENSG00000132514,57.0934
0610040J01Rik,ENSG00000154274,57.0064
Il2rb,ENSG00000100385,56.9873
Sfxn4,ENSG00000183605,56.9733
Plin4,ENSG00000167676,56.9657
Cys1,ENSG00000205795,56.962
4930404N11Rik,ENSG00000183397,56.9378
Tmub1,ENSG00000164897,56.9106
Spag8,ENSG00000137098,56.9072
Pram1,ENSG00000133246,56.8657
Dlgap5,ENSG00000126787,56.8558
Ank3,ENSG00000151150,56.8197
Gdf15,ENSG00000130513,56.8182
Cd69,ENSG00000110848,56.7839
Ttll10,ENSG00000162571,56.7608
Ttll5,ENSG00000162571,56.7608
Ripk3,ENSG00000129465,56.7568
Rnaseh2c,ENSG00000172922,56.7073
Ccdc51,ENSG00000164051,56.691
Ifngr2,ENSG00000159128,56.6766
Cd97,ENSG00000123146,56.6467
Npff,ENSG00000139574,56.6372
Fam111a,ENSG00000166801,56.6285
Cage1,ENSG00000164304,56.615
Akap12,ENSG00000131016,56.5657
Fam104a,ENSG00000182518,56.5217
Chil3,ENSG00000134216,56.5126
Casc5,ENSG00000137812,56.4767
Tnfrsf9,ENSG00000049249,56.4706
Zscan12,ENSG00000158691,56.4648
Miip,ENSG00000116691,56.4433
Cd320,ENSG00000167775,56.383
Npw,ENSG00000183971,56.3636
C030039L03Rik,ENSG00000197782,56.3183
Mrpl36,ENSG00000171421,56.3107
Mcph1,ENSG00000147316,56.2874
Aim2,ENSG00000163568,56.2682
Muc6,ENSG00000184956,56.2116
Fam13a,ENSG00000138640,56.2072
Gcsam,ENSG00000174500,56.1798
Aard,ENSG00000205002,56.129
Stfa1,ENSG00000121552,56.1224
Cd300e,ENSG00000186407,56.0976
Brca1,ENSG00000012048,56.0923
Zfp369,ENSG00000171606,56.049
Gtse1,ENSG00000075218,56.0217
Tmem139,ENSG00000178826,56.0185
1700019G17Rik,ENSG00000204872,55.9471
S100a8,ENSG00000143546,55.914
Il10ra,ENSG00000110324,55.8824
Fam228b,ENSG00000219626,55.8642
Brca2,ENSG00000139618,55.8221
Zfp446,ENSG00000083838,55.7778
Scgb3a1,ENSG00000161055,55.7692
Zc3hav1,ENSG00000105939,55.765
Ticam1,ENSG00000127666,55.7584
Rbm43,ENSG00000184898,55.7423
Zfp11,ENSG00000251247,55.7377
Sorbs1,ENSG00000095637,55.7276
Trem2,ENSG00000095970,55.6522
Csf2rb,ENSG00000100368,55.6299
Lime1,ENSG00000203896,55.5932
3830406C13Rik,ENSG00000114405,55.4688
Chil4,ENSG00000134216,55.4622
Catsperg1,ENSG00000099338,55.3926
I830077J02Rik,ENSG00000143110,55.3846
Tmem261,ENSG00000137038,55.3571
Lrrc27,ENSG00000148814,55.283
Ly9,ENSG00000122224,55.2672
Cenpt,ENSG00000102901,55.2585
Zmym1,ENSG00000197056,55.2539
Ppp1r26,ENSG00000196422,55.2523
Irgm1,ENSG00000237693,55.2486
Ccdc36,ENSG00000173421,55.2189
Tmem126b,ENSG00000171204,55.2174
1700030J22Rik,ENSG00000166455,55.1899
Dact2,ENSG00000164488,55.168
Sirt3,ENSG00000142082,55.1378
Car4,ENSG00000167434,55.1282
Csf2rb2,ENSG00000100368,55.0725
Disc1,ENSG00000162946,55.0351
Sirpb1b,ENSG00000101307,55.0251
Cenpu,ENSG00000151725,55.0239
Eif2ak2,ENSG00000055332,54.9909
Mb21d1,ENSG00000164430,54.9808
Ankrd24,ENSG00000089847,54.9738
Osmr,ENSG00000145623,54.954
Scgb1a1,ENSG00000149021,54.9451
9330159F19Rik,ENSG00000189367,54.8991
Alg13,ENSG00000101901,54.8813
Zfp560,ENSG00000197961,54.8718
2010002M12Rik,ENSG00000204010,54.8523
AI462493,ENSG00000204922,54.8387
Fcer2a,ENSG00000104921,54.8287
Cd4,ENSG00000010610,54.8035
Zfp831,ENSG00000124203,54.8002
Palm3,ENSG00000187867,54.7965
Ccdc107,ENSG00000159884,54.7703
Ctcfl,ENSG00000124092,54.7511
Sbsn,ENSG00000189001,54.7458
Gimap5,ENSG00000196329,54.7231
Gypc,ENSG00000136732,54.6875
3632451O06Rik,ENSG00000139971,54.6512
Rsc1a1,ENSG00000215695,54.6191
Ddi2,ENSG00000215695,54.6191
Dcbld1,ENSG00000164465,54.5455
Ccdc42b,ENSG00000186710,54.5455
2900026A02Rik,ENSG00000197077,54.5404
Sirpb1a,ENSG00000089012,54.522
Pex3,ENSG00000189186,54.5166
Abcg3,ENSG00000118777,54.5038
Gpihbp1,ENSG00000277494,54.3478
Dnaaf1,ENSG00000154099,54.3448
Btla,ENSG00000186265,54.3253
Taf1d,ENSG00000166012,54.3165
Cxcl1,ENSG00000163734,54.2056
Edn3,ENSG00000124205,54.2017
Lhb,ENSG00000268655,54.1916
Csf2,ENSG00000164400,54.1667
Zfp850,ENSG00000197782,54.1342
Syce2,ENSG00000161860,54.1284
Kctd14,ENSG00000151364,54.1176
Gimap3,ENSG00000196329,54.0717
Retnlg,ENSG00000163515,54.0541
Tmem176a,ENSG00000002933,54.0426
2310034G01Rik,ENSG00000120055,53.9906
Zfp60,ENSG00000197782,53.9782
Cmya5,ENSG00000164309,53.969
Fcgr2b,ENSG00000072694,53.871
Tet1,ENSG00000138336,53.839
Efcab5,ENSG00000176927,53.6926
Gimap8,ENSG00000171115,53.6842
Ripply3,ENSG00000183145,53.6842
Ifi44,ENSG00000137965,53.6036
Irgm2,ENSG00000237693,53.5912
Ccl27a,ENSG00000213927,53.5714
Il15ra,ENSG00000134470,53.5581
Cirbp,ENSG00000099622,53.5354
Zfp488,ENSG00000265763,53.5294
1700010I14Rik,ENSG00000112539,53.5181
Nxf7,ENSG00000269405,53.5144
Prr14l,ENSG00000183530,53.51
Tgm4,ENSG00000163810,53.5088
Pcnt,ENSG00000160299,53.5072
Hrc,ENSG00000130528,53.505
Nacad,ENSG00000136274,53.4571
Il6ra,ENSG00000160712,53.4188
Zfp94,ENSG00000124459,53.3724
Ms4a6d,ENSG00000110077,53.3333
Rsl1d1,ENSG00000171490,53.2653
F3,ENSG00000117525,53.2203
Tmem29,ENSG00000268350,53.0516
Icam1,ENSG00000090339,53.0075
Gm973,ENSG00000182329,53.0059
Ube2w,ENSG00000104343,52.9801
Ccdc78,ENSG00000162004,52.9787
Sgol1,ENSG00000129810,52.9412
Cd72,ENSG00000137101,52.9248
Ifitm1,ENSG00000185885,52.8
9430020K01Rik,ENSG00000165757,52.7594
Dmkn,ENSG00000161249,52.7311
1810011H11Rik,ENSG00000204161,52.7132
Il1f9,ENSG00000136688,52.6627
Cd177,ENSG00000204936,52.6316
Cd276,ENSG00000103855,52.6217
Cd244,ENSG00000122223,52.6027
Pira2,ENSG00000244482,52.5988
Phf11d,ENSG00000136147,52.568
Tfb2m,ENSG00000162851,52.5253
Klrd1,ENSG00000134539,52.514
Cdkn1c,ENSG00000129757,52.459
Ms4a6b,ENSG00000110077,52.4444
Art3,ENSG00000156219,52.4422
Igflr1,ENSG00000126246,52.3944
Pira11,ENSG00000244482,52.3909
Tfpi2,ENSG00000105825,52.3404
Clec4a1,ENSG00000111729,52.3207
Zfp59,ENSG00000197782,52.2621
Sfr1,ENSG00000156384,52.2449
2610002J02Rik,ENSG00000162585,52.2222
Muc1,ENSG00000185499,52.2105
Clic6,ENSG00000159212,52.1866
Pira6,ENSG00000244482,52.183
Hrct1,ENSG00000196196,52.1739
Fam227a,ENSG00000184949,52.1053
Abhd1,ENSG00000143994,52.0988
Cd226,ENSG00000150637,52.0833
Ifltd1,ENSG00000152936,52.0782
Troap,ENSG00000135451,52.0566
Treml2,ENSG00000112195,52.0249
Tcof1,ENSG00000070814,51.9812
Il4ra,ENSG00000077238,51.8788
Cd2,ENSG00000116824,51.8519
Il33,ENSG00000137033,51.8519
Fam216b,ENSG00000179813,51.7986
Pira1,ENSG00000244482,51.7672
Lilra6,ENSG00000244482,51.7672
Oas1b,ENSG00000089127,51.75
Ccrl2,ENSG00000121797,51.7442
Fam47e,ENSG00000189157,51.6539
Bdp1,ENSG00000145734,51.6006
Slx4,ENSG00000188827,51.5267
Mx2,ENSG00000157601,51.5106
Lax1,ENSG00000122188,51.5075
Treml4,ENSG00000188056,51.5
Ankle1,ENSG00000160117,51.3821
Igtp,ENSG00000237693,51.3812
Gm867,ENSG00000169314,51.3514
Rtp3,ENSG00000163825,51.2931
Etaa1,ENSG00000143971,51.1879
Tmpo,ENSG00000120802,51.1013
Tnfrsf13c,ENSG00000159958,51.087
Nek5,ENSG00000197168,51.0817
Hmgn5,ENSG00000198157,51.0638
Lage3,ENSG00000196976,51.049
3010026O09Rik,ENSG00000161010,51.0204
Emcn,ENSG00000164035,50.9579
Pirb,ENSG00000244482,50.9356
Crb3,ENSG00000130545,50.8333
Tspan32,ENSG00000064201,50.625
Fam136a,ENSG00000035141,50.6122
2310061I04Rik,ENSG00000204564,50.6048
Scml2,ENSG00000102098,50.5714
1700003E16Rik,ENSG00000284308,50.5691
Lst1,ENSG00000204482,50.5155
2310039H08Rik,ENSG00000221821,50.495
Tmem123,ENSG00000152558,50.4808
Retnla,ENSG00000163515,50.4505
Ms4a7,ENSG00000166927,50.4167
Perm1,ENSG00000187642,50.3797
Cdca2,ENSG00000184661,50.3421
Siglec5,ENSG00000168995,50.3212
Siglece,ENSG00000168995,50.3212
4921536K21Rik,ENSG00000187658,50.3145
Ttc16,ENSG00000167094,50.2864
Zwint,ENSG00000122952,50.1805
AF251705,ENSG00000167850,50.0
D030056L22Rik,ENSG00000135045,50.0
Gimap6,ENSG00000133561,50.0
Smim24,ENSG00000095932,50.0
Iqcc,ENSG00000160051,50.0
Kiss1,ENSG00000170498,50.0
Zfp839,ENSG00000022976,49.9461
Zfp14,ENSG00000142065,49.9062
I830012O16Rik,ENSG00000119917,49.7959
2310007L24Rik,ENSG00000224383,49.7355
Tnfsf18,ENSG00000120337,49.7175
Zfp790,ENSG00000197050,49.7093
Trim12c,ENSG00000132256,49.6957
Tmem176b,ENSG00000106565,49.6296
Cenpc1,ENSG00000145241,49.6288
Zfp738,ENSG00000196081,49.5961
6820408C15Rik,ENSG00000196476,49.5868
Zbed3,ENSG00000132846,49.5727
Cd8b1,ENSG00000172116,49.5238
Wdr41,ENSG00000164253,49.4553
Cd200r1,ENSG00000163606,49.4253
Ifit3,ENSG00000119917,49.3878
Srgn,ENSG00000122862,49.3671
Cd300lf,ENSG00000186074,49.3103
Sgol2,ENSG00000163535,49.249
Phf11c,ENSG00000136147,49.2447
1600002K03Rik,ENSG00000228300,49.2424
Cd52,ENSG00000169442,49.1803
Ifngr1,ENSG00000027697,49.0798
Fcamr,ENSG00000162897,49.0468
Ogfr,ENSG00000060491,49.0399
Ccdc15,ENSG00000149548,49.0011
Clec7a,ENSG00000172243,48.9879
Fancb,ENSG00000181544,48.8941
1700030K09Rik,ENSG00000105072,48.8584
1600016N20Rik,ENSG00000185522,48.7382
Clec12a,ENSG00000172322,48.6792
Zfr2,ENSG00000105278,48.5623
Tnfrsf18,ENSG00000186891,48.5477
Cd8a,ENSG00000153563,48.5106
Ppbp,ENSG00000163736,48.4375
Wfdc13,ENSG00000168634,48.3871
Nup62cl,ENSG00000198088,48.3696
Ifnar1,ENSG00000142166,48.2944
Mrap,ENSG00000170262,48.2558
4632434I11Rik,ENSG00000165490,48.1964
Pdpn,ENSG00000162493,48.1481
Mis18bp1,ENSG00000129534,48.1449
Ear1,ENSG00000169397,48.125
Pramef8,ENSG00000182330,48.1013
Fas,ENSG00000026103,48.0597
Rptn,ENSG00000215853,47.9592
Lrrc25,ENSG00000175489,47.8689
Eid2b,ENSG00000176401,47.8261
Zfp595,ENSG00000196081,47.8191
