gene	Ambalavanan_25449221	Da_paepe_20718599	Hadchoul_data	Hamvas_30342483	Li_26030808	Torgerson_30113228	Wang_23897914	Ahmed_37839510	Zasada_31445514	Zasada_31445514_day36GA	Bharracharya_22723293	Bhattacharya_33552042	Dai_34276789_data	Fulton_30459472	Gong_32412065	Luo_36514862_eqtl	Luo_36514862_SNPS	Oji_mmuo_33177681_mRNA	Pietrzyk_24194948_down_day28	Pietrzyk_24194948_down_day5	Pietrzyk_24194948_up_day28	Pietrzyk_24194948_up_day5	Shen_33093882	Siddiah_37123538	Tsotakos_35947545_down	Tsotakos_35947545_up	Wang_35790551_circRNA	Windhorst_37090732	Yuon_chou_37507442_cpg_day14	Yuon_chou_37507442_cpg_day28	Yuon_chou_37507442_deg_day14	maic_score	contributors
NDRG4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760455385593402	0.0	1.0760455385593402	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC401442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045527861911	0.0	1.076045527861911	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
MYOM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760455065069296	0.0	1.0760455065069296	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LPP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760454958488694	0.0	1.0760454958488694	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC100289361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760454852034318	0.0	1.0760454852034318	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
ZNF433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760454745703747	0.0	1.0760454745703747	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LINC02099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045453340457	0.0	1.076045453340457	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
MAML2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045452887571	0.0	0.0	1.076045452887571	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day14
LOC100129534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760454427431352	0.0	1.0760454427431352	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC107984679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760454321572708	0.0	1.0760454321572708	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
NDUFB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760454215826445	0.0	1.0760454215826445	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
FMC1-LUC7L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760454110190403	0.0	1.0760454110190403	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC101928906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760454004662472	0.0	1.0760454004662472	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
ACTL10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760453899240576	0.0	1.0760453899240576	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
TACR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045379392268	0.0	1.076045379392268	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
PYGB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760453583590952	0.0	1.0760453583590952	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
SNORD117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760453478573244	0.0	1.0760453478573244	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
KSR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0753592925473419	1.0760453373651784	0.0	1.0760453373651784	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
STK24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045316409026	0.0	1.076045316409026	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
STK10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045295489203	0.0	1.076045295489203	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
RPL23AP64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760452850424818	0.0	1.0760452850424818	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LINC01721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760452746043292	0.0	1.0760452746043292	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
HSPB11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760452641745812	0.0	1.0760452641745812	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LSR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760452537530767	0.0	1.0760452537530767	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
ENPP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760452329341679	0.0	1.0760452329341679	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
INTU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045212146374	0.0	1.076045212146374	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
AUTS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760452017637738	0.0	1.0760452017637738	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LRRC61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760451913885127	0.0	1.0760451913885127	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
ATF6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760451810204497	0.0	1.0760451810204497	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
NLRP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760451706594467	0.0	1.0760451706594467	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
SOX5-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760451603053685	0.0	1.0760451603053685	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
SEC31A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045149958082	0.0	1.076045149958082	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
JUNB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045139617457	0.0	1.076045139617457	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
AARD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760450983190541	0.0	1.0760450983190541	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105374717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760450880098686	0.0	1.0760450880098686	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
BCL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045067409176	0.0	1.076045067409176	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
NOP53-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760450571174436	0.0	1.0760450571174436	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
MTUS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076045046831307	0.0	1.076045046831307	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LINC01121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760450262753944	0.0	1.0760450262753944	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105375478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760449954808777	0.0	1.0760449954808777	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
HOXA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760449749762753	0.0	1.0760449749762753	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
GLUD1P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07604496473121	0.0	1.07604496473121	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
SLC22A17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760449544908457	0.0	1.0760449544908457	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
DCUN1D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044944255092	0.0	1.076044944255092	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
CDC5L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044923797064	0.0	1.076044923797064	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105370094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044913574618	0.0	1.076044913574618	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
PARP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044903356439	0.0	1.076044903356439	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC107985176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760448931424451	0.0	1.0760448931424451	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
TRMT112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760448829325557	0.0	1.0760448829325557	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
KDM3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760448727266927	0.0	1.0760448727266927	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105370190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760448625247783	0.0	1.0760448625247783	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
RDH11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044852326737	0.0	1.076044852326737	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105377111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044831941978	0.0	1.076044831941978	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105370150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760448217551157	0.0	1.0760448217551157	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
FAM183BP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044811571838	0.0	1.076044811571838	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC339593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760448013920758	0.0	1.0760448013920758	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC107984650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760447912157616	0.0	1.0760447912157616	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105375081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760447810428295	0.0	1.0760447810428295	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
PLA2G4F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760447708732146	0.0	1.0760447708732146	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105375045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760447607068533	0.0	1.0760447607068533	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
TNFAIP8L3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044750543683	0.0	1.076044750543683	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC107986383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760447403836424	0.0	1.0760447403836424	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
CHN2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760447099217059	0.0	1.0760447099217059	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
RAPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.076044699773596	0.0	1.076044699773596	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105376126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760446896283271	0.0	1.0760446896283271	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
HMGA2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760446794858447	0.0	1.0760446794858447	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
CFAP300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760446693460954	0.0	1.0760446693460954	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC105377599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760446389427267	0.0	1.0760446389427267	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
SMYD3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760446288133954	0.0	1.0760446288133954	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
MRTFB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760446186865449	0.0	1.0760446186865449	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LOC107984063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760446085621276	0.0	1.0760446085621276	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
CPM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760445984400968	0.0	1.0760445984400968	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
LINC02693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760445883204068	0.0	1.0760445883204068	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
KDM7A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760445579749365	0.0	1.0760445579749365	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
DCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760445478641691	0.0	1.0760445478641691	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
TNC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0760445276489676	0.0	1.0760445276489676	TRANSCRIPTOMICS: Yuon_chou_37507442_cpg_day28
