Mouse Genes,Human Ortholog Symbol,Identity
Plagl1,ENSG00000118495,71.0583
Eif4a3,ENSG00000141543,99.2701
H2-K2,not found,
Far1,ENSG00000197601,98.0583
Tbx3,ENSG00000135111,92.9461
Klhl11,ENSG00000178502,96.4689
Igsf3,ENSG00000143061,92.6298
Pkmyt1,ENSG00000127564,87.5751
5730455P16Rik,ENSG00000108666,88.6364
Apcdd1,ENSG00000154856,91.8288
D10Jhu81e,ENSG00000160221,89.5522
Carkd,ENSG00000213995,80.2432
Ccdc136,ENSG00000128596,69.6707
Radil,ENSG00000157927,80.5581
2810433D01Rik,not found,
Cep170,ENSG00000143702,89.2045
Nup37,ENSG00000075188,90.7975
Agtr1b,ENSG00000144891,93.0362
Vps13b,ENSG00000132549,87.3905
Smcr8,ENSG00000176994,89.7545
Mcfd2,ENSG00000180398,82.1918
Cdh11,ENSG00000140937,97.3618
Foxred1,ENSG00000110074,79.4239
Ptx3,ENSG00000107859,98.3444
Eftud1,ENSG00000140598,90.8036
Vnn3,not found,
Myo18b,ENSG00000133454,74.0553
Rgs1,ENSG00000090104,86.6029
Zfp953,ENSG00000197124,29.9197
Zfp953,ENSG00000214652,27.0541
Zfp953,ENSG00000196172,23.2558
Zfp953,ENSG00000181450,23.619
Zfp953,ENSG00000105750,26.7227
Zfp953,ENSG00000234444,33.2553
Zfp953,ENSG00000196081,25.3635
Zfp953,ENSG00000172687,34.1333
Zfp953,ENSG00000197472,28.5437
Oas1a,ENSG00000089127,62.25
Ttc9c,ENSG00000162222,95.9064
Zfml,ENSG00000075292,76.997
Ufc1,ENSG00000143222,97.006
Gabra4,ENSG00000109158,90.2527
Eif4g1,ENSG00000114867,91.2445
Abracl,ENSG00000146386,92.5926
Emp2,ENSG00000213853,77.8443
Plekhf2,ENSG00000175895,97.5904
Ube2j2,ENSG00000160087,94.2085
Pcgf5,ENSG00000180628,96.0938
Ilk,ENSG00000166333,99.5575
Evc,ENSG00000072840,68.3468
Pafah1b3,ENSG00000079462,96.1039
Dcun1d1,ENSG00000043093,99.2278
Wdr62,ENSG00000075702,76.9534
Smad9,not found,
Mrps25,ENSG00000131368,87.8613
Msantd3,ENSG00000066697,96.3636
Dpysl3,ENSG00000113657,97.076
Gjb3,ENSG00000188910,82.5926
Pyroxd1,ENSG00000121350,84.8
Asb2,ENSG00000100628,89.7638
Lrrc16a,ENSG00000079691,89.4967
Srd5a1,ENSG00000145545,61.39
Lage3,ENSG00000196976,51.049
Klf3,ENSG00000109787,95.3623
Il1rl2,ENSG00000115598,65.2174
Inpp4b,ENSG00000109452,87.3377
Zfp658,not found,
Slc25a3,ENSG00000075415,88.3657
Tnfaip1,ENSG00000109079,97.1519
Ufsp1,ENSG00000176125,73.9437
Aig1,ENSG00000146416,91.1765
D430020J02Rik,not found,
Mgp,ENSG00000111341,83.4951
Olfm2,ENSG00000105088,94.2731
Mrs2,ENSG00000124532,81.4898
Madd,ENSG00000110514,94
Tdp2,ENSG00000111802,65.7459
Hdgfrp2,ENSG00000167674,81.8182
Inha,ENSG00000123999,77.8689
Igsf5,not found,
Zfp426,ENSG00000130818,73.2852
Slc48a1,ENSG00000211584,91.7808
Copa,ENSG00000122218,98.4477
Lasp1,ENSG00000002834,96.1686
Zfp143,ENSG00000166478,96.8652
C030046E11Rik,ENSG00000107036,92.832
Ino80b,ENSG00000115274,94.6629
Pus1,ENSG00000177192,83.8408
Cyth1,ENSG00000108669,92.9648
Idua,ENSG00000127415,77.4885
Knop1,ENSG00000103550,64.6288
Rala,ENSG00000006451,99.5146
Hc,ENSG00000106804,77.8043
Hat1,ENSG00000128708,92.6014
Zfp963,not found,
Cpe,ENSG00000109472,96.6387
Icmt,ENSG00000116237,96.1268
Ankrd12,ENSG00000101745,81.3288
Psrc1,ENSG00000134222,69.97
Dyrk1a,ENSG00000157540,99.0716
Uqcrh,ENSG00000173660,90.1099
Uqcrh,ENSG00000233954,86.8132
Atp1b3,ENSG00000069849,73.4767
Cd99l2,ENSG00000102181,72.1374
Rab40b,ENSG00000141542,92.8058
Rpa2,ENSG00000117748,88.5185
Tspan14,ENSG00000108219,97.4074
Ssr2,ENSG00000163479,91.8033
Tspyl1,ENSG00000189241,58.8101
Zdhhc12,ENSG00000160446,86.5169
Baz2b,ENSG00000123636,84.3635
Psmd9,ENSG00000110801,84.3049
Bbs2,ENSG00000125124,90.0139
Tmem242,ENSG00000215712,85.1064
Crtc1,ENSG00000105662,90.0631
Slc13a3,ENSG00000158296,87.7076
Crip2,ENSG00000182809,92.7885
Atxn7l1,ENSG00000146776,89.4309
Mettl14,ENSG00000145388,98.6842
Cacnb1,ENSG00000067191,97.1572
Asb14,ENSG00000239388,83.3049
Tmem186,ENSG00000184857,71.3615
Mcl1,ENSG00000143384,76.2857
Ckap2l,ENSG00000169607,63.8926
Slc25a12,ENSG00000115840,96.6077
Tatdn2,ENSG00000157014,74.77
Hgf,ENSG00000019991,90.6593
Cdc42ep2,ENSG00000149798,88.5714
4930444P10Rik,ENSG00000274443,65.2174
Ptp4a2,ENSG00000184007,100
Pmm1,ENSG00000100417,95.0382
Spata5l1,ENSG00000171763,79.6813
Sparc,ENSG00000113140,92.4092
Sh3glb2,ENSG00000148341,96.7089
Eny2,ENSG00000120533,100
Pdcd7,ENSG00000090470,91.134
Srsf10,ENSG00000188529,100
Ttc18,ENSG00000156042,81.4451
Nipal2,ENSG00000104361,85.1175
Npff,ENSG00000139574,56.6372
Dach2,ENSG00000126733,93.3222
Arxes2,ENSG00000129128,81.6667
Iqce,not found,
Rpl22,ENSG00000116251,99.2188
Col2a1,ENSG00000139219,95.2253
Dnase1l1,ENSG00000013563,68.543
Nmt2,ENSG00000152465,95.7831
Dmxl1,ENSG00000172869,88.878
Rbpms2,ENSG00000166831,89.4737
Tmem17,ENSG00000186889,79.798
Smarca4,ENSG00000127616,97.2678
Slc7a4,ENSG00000099960,80.315
B9d1,ENSG00000108641,93.1373
Arl16,ENSG00000214087,84.9711
Habp4,ENSG00000130956,85.9564
Gsta1,not found,
Blmh,ENSG00000108578,93.1868
Trim30a,ENSG00000132256,46.6531
Lrp10,ENSG00000197324,87.6578
Dync1h1,ENSG00000197102,99.1175
Gps2,ENSG00000132522,97.5535
Zfp809,not found,
Mzf1,ENSG00000099326,82.97
Csk,ENSG00000103653,99.1111
Atad2,not found,
Snap47,ENSG00000143740,66.8258
Tmem131,ENSG00000075568,87.2544
D17Wsu92e,ENSG00000196821,91.6107
Zfp456,ENSG00000197013,26.8546
Slc18a2,ENSG00000165646,92.4125
Rpl14,ENSG00000188846,86.0465
Mfn1,ENSG00000171109,90.5533
Nsfl1c,ENSG00000088833,96.2162
Greb1l,ENSG00000141449,90.4316
Uqcrb,ENSG00000156467,87.3874
Tmbim6,ENSG00000139644,93.6709
Mpc2,ENSG00000141582,88.75
Cldn23,ENSG00000253958,77.7397
Sbds,ENSG00000126524,96.8
Cdc27,ENSG00000004897,97.0874
Zfp526,ENSG00000167625,87.3134
Arhgap31,ENSG00000031081,77.4238
Rab30,ENSG00000137502,100
Stub1,ENSG00000103266,97.6898
Pank3,ENSG00000120137,99.1892
Sipa1l3,ENSG00000105738,91.1847
Gm4951,not found,
Dchs1,ENSG00000166341,92.5409
Fam122b,ENSG00000156504,79.7753
Rnf141,ENSG00000110315,99.1304
Zfp759,ENSG00000213799,35.3608
Kif18a,ENSG00000121621,75.7238
Wdr47,ENSG00000085433,95.5386
Tm6sf1,ENSG00000136404,94.3243
Phospho2,ENSG00000144362,80.4979
Cyb5b,ENSG00000103018,72
Trappc4,ENSG00000196655,98.1735
Trappc5,ENSG00000181029,98.9362
Lef1,ENSG00000138795,96.9925
Nxpe3,ENSG00000144815,88.551
Elf2,ENSG00000109381,91.9056
Serf2,not found,
Fat4,ENSG00000196159,91.3707
Akap1,ENSG00000121057,67.5526
Tsr2,ENSG00000158526,85.8639
Extl2,ENSG00000162694,86.9697
Enpp2,ENSG00000136960,94.0904
Nfkb2,ENSG00000077150,91.6667
Dcps,ENSG00000110063,89.6142
Pde12,ENSG00000174840,88.1773
Dennd6a,ENSG00000174839,94.9013
Sik2,ENSG00000170145,91.3607
Pik3c2a,ENSG00000011405,90.2135
Ccdc173,ENSG00000154479,74.4565
Bai2,ENSG00000121753,95.2681
Fam131b,ENSG00000159784,95.8333
Bloc1s1,ENSG00000135441,81.0458
Ngfr,ENSG00000064300,91.8033
Hnrnpr,ENSG00000125944,99.5261
Adcy8,ENSG00000155897,96.8825
Chac2,ENSG00000143942,90.7609
Zcchc14,ENSG00000140948,87.8453
Xlr4a,not found,
Disc1,ENSG00000162946,55.0351
Rpl13,ENSG00000167526,98.1043
Pgam5,ENSG00000247077,93.0796
Slc38a5,ENSG00000017483,87.5
Scarb1,ENSG00000073060,79.5678
Thsd7b,ENSG00000144229,85.6787
Pabpc4l,not found,
Rian,not found,
Prdm16,ENSG00000142611,87.7743
Wnt3a,ENSG00000154342,96.0227
Ism1,ENSG00000101230,92.8879
Gata2,ENSG00000179348,97.9167
Gatad2b,ENSG00000143614,98.4823
Alpk1,ENSG00000073331,70.9807
Gipc3,ENSG00000179855,86.2179
Mff,ENSG00000168958,94.8454
Cenph,ENSG00000153044,61.1336
Efcab11,ENSG00000140025,65.0307
Entpd2,ENSG00000054179,83.4343
Psme2,ENSG00000100911,93.7238
Dpm2,ENSG00000136908,73.8095
Ccdc162,not found,
Ndufb2,ENSG00000090266,82.8571
Shh,ENSG00000164690,86.3636
1700001L19Rik,ENSG00000215217,74.1497
Gli2,ENSG00000074047,82.218
Sntb2,ENSG00000168807,80.1852
Rpl4,ENSG00000174444,92.5059
Zxda,not found,
Mapk12,ENSG00000188130,92.6431
Cyb5,ENSG00000166347,87.3134
Cxcl16,ENSG00000161921,46.4567
Fer1l5,ENSG00000249715,73.1648
Fignl1,ENSG00000132436,77.8932
Tmed5,ENSG00000117500,88.2096
Slit3,ENSG00000184347,94.0249
Cep112,ENSG00000154240,86.7016
Sys1,ENSG00000204070,97.4359
Prob1,ENSG00000228672,68.3744
Mical2,ENSG00000133816,86.2989
Cebpzos,ENSG00000218739,78.75
Aoc2,ENSG00000131480,80.9524
Apopt1,ENSG00000256053,62.6943
Olfml3,ENSG00000116774,94.0887
Rnf2,ENSG00000121481,99.7024
Aco1,ENSG00000122729,93.3633
Prelid1,ENSG00000169230,96.347
Nbeal1,ENSG00000144426,88.7257
Myo1c,ENSG00000197879,96.7074
4930404N11Rik,ENSG00000183397,56.9378
Tcf7,ENSG00000081059,93.2292
Arid3a,ENSG00000116017,81.4503
Rpl6,ENSG00000089009,88.8889
2610005L07Rik,not found,
Tnks2,ENSG00000107854,97.2556
Zfp329,ENSG00000181894,75.6007
Ccdc159,ENSG00000183401,74.4108
Nme5,ENSG00000112981,85.8491
Clasp2,ENSG00000163539,81.4741
Kalrn,ENSG00000160145,96.852
Rsph1,ENSG00000160188,76.0518
Sgsm2,ENSG00000141258,92.8639
Nek4,ENSG00000114904,71.9382
Abhd17a,ENSG00000129968,92.5806
Purg,ENSG00000172733,97.1182
A2m,ENSG00000175899,72.3881
Adh1,ENSG00000187758,82.6667
Adh1,ENSG00000248144,85.0667
Adh1,ENSG00000196616,83.2
Ctu2,ENSG00000174177,76.1165
Lcat,ENSG00000213398,85.4545
Melk,ENSG00000165304,83.1029
Top3a,ENSG00000177302,87.013
Epb4.1l4b,ENSG00000095203,87.4444
2900056M20Rik,not found,
Nckap5,ENSG00000176771,64.8507
Fcrls,not found,
Rps25,ENSG00000118181,100
Fam46b,ENSG00000158246,91.5294
Slc52a2,ENSG00000185803,82.6966
Slc52a2,ENSG00000132517,80.5804
Gm19757,not found,
Ola1,ENSG00000138430,99.4949
Gak,ENSG00000178950,82.3799
Rce1,ENSG00000173653,94.8328
Rom1,ENSG00000149489,84.3305
Gpr56,ENSG00000205336,79.0393
Cd151,ENSG00000177697,93.6759
Tnni3,ENSG00000129991,92.8571
Rps20,ENSG00000008988,100
Gstm7,ENSG00000213366,83.0275
Rhob,ENSG00000143878,100
Tigd5,ENSG00000179886,84.1122
Hspa8,ENSG00000109971,99.8452
Ndufa3,ENSG00000170906,80.9524
Gosr1,ENSG00000108587,97.5806
Ulk2,ENSG00000083290,93.7259
Rgma,ENSG00000182175,92
Mar-02,error - retries exceeded,
Dynlrb2,ENSG00000168589,97.9167
Cygb,ENSG00000161544,95.2632
Ppib,ENSG00000166794,93.9815
Adcy9,ENSG00000162104,92.1656
Kcnmb2,ENSG00000197584,95.3191
Rbm8a,ENSG00000265241,100
Spink5,ENSG00000133710,61.0902
Mapk11,ENSG00000185386,97.2527
Tymp,ENSG00000025708,78.4232
Rnaseh2a,ENSG00000104889,87.291
Leprel2,ENSG00000110811,86.2772
Mpzl2,ENSG00000149573,81.3953
4930470H14Rik,not found,
Fam96b,ENSG00000166595,97.546
Scd2,ENSG00000099194,83.0084
Qrich1,ENSG00000198218,99.3557
Cdkn3,ENSG00000100526,88.2076
Zfp768,ENSG00000169957,90.5556
Znhit2,ENSG00000174276,81.6377
Sec62,ENSG00000008952,93.4837
Igfals,ENSG00000099769,77.686
Gm2897,not found,
Creg2,ENSG00000175874,82.7586
Actg1,ENSG00000184009,100
Seh1l,ENSG00000085415,81.9477
Rbm28,ENSG00000106344,80.3689
Dpagt1,ENSG00000172269,94.1176
2310009B15Rik,ENSG00000203724,64.8276
Il3ra,not found,
Klhl7,ENSG00000122550,97.7816
Pop1,ENSG00000104356,77.2461
Kdm1a,ENSG00000004487,97.831
Chrna1,ENSG00000138435,94.3107
Unc119,ENSG00000109103,91.6667
Usp31,ENSG00000090686,93.8164
Fzd3,ENSG00000104290,98.1982
Tma16,ENSG00000198498,77.3399
Slc39a3,ENSG00000141873,83.4395
Cox15,ENSG00000014919,90
Htra3,ENSG00000170801,92.4945
Myo10,ENSG00000145555,94.6064
Uba1,ENSG00000130985,95.5577
Jade3,ENSG00000102221,63.4265
Pkn1,ENSG00000123143,91.2951
Kdelr2,ENSG00000136240,98.5849
Acaca,ENSG00000278540,96.0554
Zfp780b,not found,
Dcaf8,ENSG00000132716,95.6449
Tnpo1,ENSG00000083312,99.6659
Btbd19,ENSG00000222009,88.6598
Nubp1,ENSG00000103274,89.0625
Srgap2,ENSG00000266028,98.226
Bloc1s4,ENSG00000186222,77.4194
Mut,ENSG00000146085,94.8
Tns3,ENSG00000136205,83.045
Camk1d,ENSG00000183049,97.6623
Tnk1,ENSG00000174292,83.5098
Pcdhb16,ENSG00000187372,74.5614
Kansl1l,ENSG00000144445,77.001
Dbn1,ENSG00000113758,89.6403
Znhit6,ENSG00000117174,71.0638
Tbce,ENSG00000284770,74.5731
Supt7l,ENSG00000119760,94.9275
Ppih,ENSG00000171960,100
Bhlhe40,ENSG00000134107,90.2913
Iah1,ENSG00000134330,83.871
Drc1,ENSG00000157856,75.9459
Zscan22,ENSG00000182318,74.7454
Wdr96,ENSG00000197748,73.7538
Rorc,ENSG00000143365,88.417
Ano6,ENSG00000177119,90.4396
Gpr180,ENSG00000152749,86.8182
Dnajb3,not found,
Lmbr1,ENSG00000105983,96.1225
Heph,ENSG00000089472,85.7513
Lphn3,ENSG00000150471,96.2411
Rasgef1a,ENSG00000198915,93.9709
Rpl27a,not found,
Gemin5,ENSG00000082516,81.9629
Atp6v1e1,ENSG00000131100,98.6726
Sft2d1,ENSG00000198818,91.195
Pms1,ENSG00000064933,74.7854
Npnt,ENSG00000168743,87.4336
Fkbp3,ENSG00000100442,94.1964
Cep250,ENSG00000126001,78.4603
Il18bp,ENSG00000137496,57.732
Supt6,ENSG00000109111,98.0301
Myl4,ENSG00000198336,89.3401
Tsc2,ENSG00000103197,91.5329
Plvap,ENSG00000130300,60.8597
Mettl21a,ENSG00000144401,89.4495
Rnf170,ENSG00000120925,90.6977
Xylb,ENSG00000093217,87.6866
Cmklr1,ENSG00000174600,79.8928
Ces1d,ENSG00000198848,77.8169
2610507B11Rik,ENSG00000007202,94.4966
Was,ENSG00000015285,89.243
Bend5,ENSG00000162373,98.5748
Dag1,ENSG00000173402,93.1844
Gdpd3,ENSG00000102886,76.4151
Kif23,ENSG00000137807,87.577
Ptrf,ENSG00000177469,93.0769
Pdzd7,ENSG00000186862,83.2527
Ccdc134,ENSG00000100147,89.5197
Adamts20,ENSG00000173157,70.5759
Zfp78,not found,
Coro2b,ENSG00000103647,98.125
Slc16a4,ENSG00000168679,82.1355
S100a1,ENSG00000160678,93.617
Acad9,ENSG00000177646,85.6683
Dlec1,ENSG00000008226,70.0285
H13,ENSG00000101294,89.2019
Pml,ENSG00000266964,82.6087
Ibtk,ENSG00000005700,85.8832
Eme1,ENSG00000154920,69.8246
BC022687,error - retries exceeded,
Tsen15,ENSG00000198860,90.6433
Ccdc65,ENSG00000139537,80.5785
Brwd1,not found,
0610010K14Rik,ENSG00000258315,94.186
Mtfp1,ENSG00000242114,86.747
Ddit4,ENSG00000168209,90.5172
Zfp212,ENSG00000170260,79.1919
Kirrel,ENSG00000183853,95.2444
4931429I11Rik,ENSG00000109944,66.838
Rnf25,ENSG00000163481,82.1351
Spock2,ENSG00000107742,93.6321
Rapgef6,ENSG00000158987,91.3804
Anxa7,ENSG00000138279,92.0601
G6b,ENSG00000204420,69.7095
Clybl,ENSG00000125246,85
Csnk1g3,ENSG00000151292,96.9298
Sh3bgrl,ENSG00000131171,94.7368
Ccpg1,ENSG00000260916,69.6406
Mrps6,ENSG00000243927,84
Pon3,ENSG00000105852,81.3559
Gbas,ENSG00000146729,90.2098
Psmb4,ENSG00000159377,93.9394
Cog1,ENSG00000166685,83.6735
Spns1,ENSG00000169682,93.5606
Ppm1g,ENSG00000115241,93.956
Clcn2,ENSG00000114859,94.3207
Ints2,ENSG00000108506,95.9866
Pde1c,ENSG00000154678,89.7038
Atp7a,ENSG00000123191,82.6621
Pold4,ENSG00000175482,83.1776
Col22a1,not found,
Map2k5,ENSG00000137764,97.5446
Ebpl,ENSG00000123179,75.7282
Fam120aos,not found,
Kdm5a,ENSG00000073614,96.6864
Amdhd2,ENSG00000162066,90.22
Bbs9,ENSG00000122507,87.7114
Ep400,ENSG00000183495,84.0858
Pigr,ENSG00000162896,65.5759
Lrp2,ENSG00000081479,76.6702
Wdr89,ENSG00000140006,80.8786
Trim29,ENSG00000137699,89.1156
Ube3c,ENSG00000009335,93.2595
Rnaseh2b,ENSG00000136104,80.7692
Tox2,ENSG00000124191,88.1423
Dock8,ENSG00000107099,91.9962
Chd3,ENSG00000170004,96.25
3110057O12Rik,ENSG00000164074,91.3793
Coa6,ENSG00000168275,40.6452
Dennd1b,ENSG00000213047,83.871
Fpgs,ENSG00000136877,81.9421
Fancl,ENSG00000115392,79.2
Numa1,ENSG00000137497,81.9385
Edrf1,ENSG00000107938,93.2149
Ocel1,ENSG00000099330,45.8333
Zfp13,ENSG00000122386,69.6751
Mgst1,ENSG00000008394,82.5806
Trmt5,ENSG00000126814,75.2456
Polr2c,ENSG00000102978,87.6364
Nwd1,ENSG00000188039,77.095
Anapc5,ENSG00000089053,92.8477
Gyltl1b,ENSG00000165905,81.5534
Sirpb1a,ENSG00000101307,54.0201
Sirpb1a,ENSG00000198053,43.0556
Sirpb1a,ENSG00000089012,54.522
Ttc12,ENSG00000149292,74.7518
Rgs12,ENSG00000159788,83.9668
Dnajc2,ENSG00000105821,94.2029
Igflr1,ENSG00000126246,52.3944
Cdk6,ENSG00000105810,96.319
Rgs22,ENSG00000132554,75.3956
Sec61b,ENSG00000106803,96.875
Dbhos,not found,
Cbs,ENSG00000160200,83.8475
Rims1,ENSG00000079841,90.1891
Kcnab2,ENSG00000069424,98.0723
Atp9a,ENSG00000054793,97.8032
Cryab,ENSG00000109846,97.7143
Ngrn,ENSG00000182768,71.8213
Rtca,ENSG00000137996,90.4372
Mtor,ENSG00000198793,97.9992
Eno3,ENSG00000108515,97.6959
Cdc42se2,ENSG00000158985,100
Scn1b,ENSG00000105711,96.3303
Ngly1,ENSG00000151092,84.5566
Tbcd,ENSG00000141556,81.6275
D2Wsu81e,ENSG00000198917,90.1596
Trim14,ENSG00000106785,77.3756
Ddx47,ENSG00000213782,96.044
9030404E10Rik,not found,
Glyctk,ENSG00000168237,84.3212
Wdr72,ENSG00000166415,79.0381
Atp6v0a2,ENSG00000185344,91.5888
Dennd6b,ENSG00000205593,91.2821
Gas2l3,ENSG00000139354,75.6484
Ushbp1,ENSG00000130307,58.606
AI987944,not found,
Arl6ip6,ENSG00000177917,81.4159
Cul4a,ENSG00000139842,95.1252
Nedd1,ENSG00000139350,85.4545
Efnb2,ENSG00000125266,96.6967
Gbp3,ENSG00000162654,68.4375
D15Ertd621e,ENSG00000176853,94.9881
Smim11,ENSG00000205670,79.3103
Nfatc2ip,ENSG00000176953,68.4964
Nit1,ENSG00000158793,84.4037
Tfam,ENSG00000108064,61.3821
Ankle2,ENSG00000176915,69.7228
Polq,ENSG00000051341,72.5869
Cobll1,ENSG00000082438,68.7943
Zc3h14,ENSG00000100722,89.8098
Mettl22,ENSG00000067365,76.7327
Churc1,ENSG00000258289,96.4286
3632451O06Rik,ENSG00000139971,54.6512
Acaa1a,ENSG00000060971,85.6132
Atp9b,ENSG00000166377,93.1125
Zfp763,ENSG00000170100,34.7424
Fjx1,ENSG00000179431,89.7025
AW551984,ENSG00000110002,65.0127
Fbxw11,ENSG00000072803,99.2895
Mrpl51,ENSG00000111639,82.0312
Enkur,ENSG00000151023,87.1094
Reep3,ENSG00000165476,86.2745
Slc30a2,ENSG00000158014,78.7634
Trpm7,ENSG00000092439,94.1019
Exosc1,ENSG00000171311,95.8974
Dpp8,ENSG00000074603,95.805
9630033F20Rik,ENSG00000078237,72.2222
Atraid,ENSG00000138085,76.4192
Fbxo36,ENSG00000153832,75.5319
Usp2,ENSG00000036672,89.9174
Ndufv3,ENSG00000160194,47.7801
Bbs7,ENSG00000138686,91.7483
Plxnd1,ENSG00000004399,91.4805
Gm9199,error - retries exceeded,
Sqrdl,ENSG00000137767,86.6667
Dnaja2,ENSG00000069345,99.5146
Slc35f6,ENSG00000213699,87.062
Spcs1,ENSG00000114902,93.1373
Elp5,ENSG00000170291,75
Syt12,ENSG00000173227,95.0119
Slc35e3,ENSG00000175782,92.3323
Crmp1,ENSG00000072832,96.5015
Apela,not found,
Adss,ENSG00000035687,96.7105
Mcmbp,ENSG00000197771,85.3125
6430573F11Rik,ENSG00000250305,72.467
Ttc5,ENSG00000136319,90.4545
Gnl1,ENSG00000204590,95.3872
Fibp,ENSG00000172500,97.1989
Klhl32,ENSG00000186231,98.0645
St6galnac2,ENSG00000284526,75.265
Prpf8,ENSG00000174231,99.9143
Nap1l1,ENSG00000187109,98.2097
Hspe1,not found,
Ace2,ENSG00000130234,82.1118
2610028H24Rik,ENSG00000160298,41.9255
Minos1,ENSG00000173436,91.0256
I830077J02Rik,ENSG00000143110,55.3846
Pten,not found,
Zfp760,ENSG00000196378,39.1466
Rnf208,ENSG00000212864,94.636
Cep63,ENSG00000182923,81.3656
Zwilch,ENSG00000174442,80.7107
Gpr4,ENSG00000177464,92.2652
Hdac11,ENSG00000163517,91.3545
Slit2,ENSG00000145147,96.7299
A730017L22Rik,not found,
Rab7,ENSG00000075785,100
Lyplal1,ENSG00000143353,76.3713
Gtf2h1,ENSG00000110768,97.0803
Nav3,ENSG00000067798,93.1237
Dcp1a,ENSG00000272886,89.3471
Ncaph,ENSG00000121152,77.7328
Brix1,ENSG00000113460,91.7847
Xpot,ENSG00000184575,94.9064
Hist2h2aa2,not found,
Hcfc1r1,ENSG00000103145,71.7391
Tmsb4x,not found,
4930453N24Rik,ENSG00000179021,83.8906
Ddx10,ENSG00000178105,84.5714
Xrn1,ENSG00000114127,88.0165
Inip,ENSG00000148153,96.1538
Faf1,ENSG00000185104,95.8462
Cdc14a,ENSG00000079335,87.037
Rpap3,ENSG00000005175,78.9474
Clcn6,ENSG00000011021,96.3176
Jak1,ENSG00000162434,94.6274
Raly,ENSG00000125970,86.9281
Mapkapk5,ENSG00000089022,97.2399
BC025920,ENSG00000175691,9.54128
Hyal1,ENSG00000114378,73.3333
Spr,ENSG00000115353,94.5946
Ttk,ENSG00000112742,73.7456
Ftsj2,ENSG00000122687,78.8618
Cnep1r1,ENSG00000205423,100
Med4,ENSG00000136146,94.4444
Epha3,ENSG00000044524,96.5412
Huwe1,ENSG00000086758,97.4394
Pip4k2b,ENSG00000276293,99.0385
Bzw2,ENSG00000136261,99.0453
Yipf4,ENSG00000119820,97.9508
Rassf1,ENSG00000068028,90.8824
Abca1,ENSG00000165029,95.3118
Rpl21,ENSG00000122026,99.375
Nup93,ENSG00000102900,97.6801
Lemd3,ENSG00000174106,84.303
Pcdhga12,ENSG00000253159,85.9442
Trappc13,ENSG00000113597,96.6427
Cxcl17,ENSG00000189377,71.4286
Vgll4,ENSG00000144560,88.8513
Gstm5,ENSG00000134202,88
Med12l,ENSG00000144893,94.8165
Ppp1r12c,ENSG00000125503,85.2941
Aebp1,ENSG00000106624,82.8152
Rttn,ENSG00000176225,82.0305
Hivep1,ENSG00000095951,70.1619
Ift43,ENSG00000119650,76.4423
Tubg1,ENSG00000131462,98.6696
Bcl2l12,ENSG00000126453,84.4
Cbx1,ENSG00000108468,100
Commd3,ENSG00000148444,89.2308
Ddx24,ENSG00000089737,77.9977
Fat1,ENSG00000083857,88.143
Ell3,ENSG00000128886,76.3224
Sf3b6,ENSG00000115128,100
Thumpd1,ENSG00000066654,82.7195
Timm8a1,ENSG00000126953,94.8454
Hexa,ENSG00000213614,84.121
Fam83d,ENSG00000101447,77.265
Rps19,ENSG00000105372,95.8621
Atp6v1d,ENSG00000100554,98.3806
Ift52,ENSG00000101052,89.016
Nynrin,ENSG00000205978,75.5532
Fam213b,ENSG00000157870,88.3838
Dennd1c,ENSG00000205744,69.7878
Mterfd3,ENSG00000120832,76.3636
Cd163,ENSG00000177575,72.8814
Dcun1d5,ENSG00000137692,78.0591
Gm12185,not found,
Exph5,ENSG00000110723,57.4661
Nkain4,ENSG00000101198,83.1731
Eif2ak3,ENSG00000172071,87.3656
Map2k2,ENSG00000126934,94.25
Stt3a,ENSG00000134910,99.4326
Adam17,ENSG00000151694,92.1116
6720489N17Rik,not found,
Zfp808,not found,
Commd4,ENSG00000140365,90.9548
Prdm6,ENSG00000061455,95.1261
Sema5b,ENSG00000082684,88.8792
Gch1,ENSG00000131979,86
Adamts7,ENSG00000136378,72.0641
1110059E24Rik,ENSG00000155621,80.8917
S100pbp,ENSG00000116497,67.6471
Aldh2,ENSG00000111275,95.1644
Sf3a3,ENSG00000183431,99.2016
Lgals9,ENSG00000249861,22.5352
Lgals9,ENSG00000105198,24.4604
Lgals9,ENSG00000006659,27.3381
Zfp334,ENSG00000198185,69.5588
Ccdc130,ENSG00000104957,77.2727
Csgalnact2,ENSG00000169826,92.6199
Rpn1,ENSG00000163902,95.0577
Smc3,ENSG00000108055,99.9178
Pign,ENSG00000197563,87.4329
Tbc1d22b,ENSG00000065491,98.8119
Slc27a4,ENSG00000167114,92.0684
Slc10a7,ENSG00000120519,94.7059
Gfpt1,ENSG00000198380,98.4263
Wars,ENSG00000140105,90.2335
Fam136a,ENSG00000035141,50.6122
Asxl1,ENSG00000171456,73.5237
Mks1,ENSG00000011143,89.2665
Pdf,ENSG00000258429,72.428
Ccdc78,ENSG00000162004,52.9787
Sos2,ENSG00000100485,95.045
Auts2,ENSG00000158321,93.328
B2m,ENSG00000166710,66.3866
5530601H04Rik,not found,
Zfp202,ENSG00000166261,78.5494
Top1mt,ENSG00000184428,72.5458
Aasdhppt,ENSG00000149313,90.6149
Glyr1,ENSG00000140632,98.5533
S100a10,ENSG00000197747,89.6907
Fbxl15,ENSG00000107872,96.3333
C1qa,ENSG00000173372,71.0204
