Mouse Gene,Human Ortholog Gene Symbol,Type,Identity (%),Positivity (%)
Cnot8,ENSG00000155508,ortholog_one2one,99.3151,99.6575
Mycbpap,ENSG00000136449,ortholog_one2one,69.8193,81.084
Ttc29,ENSG00000137473,ortholog_one2one,74.3158,84.4211
Gfod1,ENSG00000145990,ortholog_one2one,98.2051,98.7179
Tmco3,ENSG00000150403,ortholog_one2one,89.5126,94.387
Abcc8,ENSG00000006071,ortholog_one2one,95.1297,96.8374
Fam111a,ENSG00000166801,ortholog_one2one,56.6285,73.4861
Tet1,ENSG00000138336,ortholog_one2one,53.839,65.309
Zbtb3,ENSG00000185670,ortholog_one2one,83.0153,86.0687
Zfp287,ENSG00000141040,ortholog_one2one,83.0486,89.2247
Uvssa,ENSG00000163945,ortholog_one2one,72.0733,83.78
Hspb8,ENSG00000152137,ortholog_one2one,94.3878,96.9388
Tnfrsf14,ENSG00000157873,ortholog_one2many,41.3428,52.2968
Zbtb37,ENSG00000185278,ortholog_one2one,95.0298,96.2227
Thoc1,ENSG00000079134,ortholog_one2one,96.1948,98.6301
Morn1,ENSG00000116151,ortholog_one2one,65.5936,74.8491
Ccdc137,ENSG00000185298,ortholog_one2one,67.474,78.5467
Gtf2f2,ENSG00000188342,ortholog_one2one,97.992,98.7952
Stk24,ENSG00000102572,ortholog_one2one,96.9838,98.1439
Osbpl7,ENSG00000006025,ortholog_one2one,92.2803,95.2494
Clec3b,ENSG00000163815,ortholog_one2one,79.2079,86.6337
Caskin1,ENSG00000167971,ortholog_one2one,90.2166,93.0119
Tmem167,ENSG00000174695,ortholog_one2one,97.2222,100
C1qtnf6,ENSG00000133466,ortholog_one2one,62.2302,71.9424
Isg15,ENSG00000187608,ortholog_one2one,62.4242,74.5455
Nqo2,ENSG00000124588,ortholog_one2one,80.9524,92.2078
Ttll1,ENSG00000100271,ortholog_one2one,96.9267,99.0544
Ccdc117,ENSG00000159873,ortholog_one2one,78.1362,84.5878
Dnajb11,ENSG00000090520,ortholog_one2one,98.0447,98.8827
Tmem14a,ENSG00000096092,ortholog_one2one,84.8485,89.899
Gm867,ENSG00000169314,ortholog_one2one,51.3514,64.8649
Gprc5a,ENSG00000013588,ortholog_one2one,75.3501,82.6331
Macf1,ENSG00000127603,ortholog_one2one,81.5619,87.6638
Lats1,ENSG00000131023,ortholog_one2one,93.0973,96.9027
Dnajc25,ENSG00000059769,ortholog_one2one,90.8333,93.6111
Tbxas1,ENSG00000059377,ortholog_one2one,81.6135,90.2439
Eif3l,ENSG00000100129,ortholog_one2one,99.1135,99.6454
Uba1y,not found,,,
Itsn2,ENSG00000198399,ortholog_one2one,92.3394,96.1108
Fas,ENSG00000026103,ortholog_one2one,48.0597,62.3881
Gsta3,ENSG00000182793,ortholog_one2one,72.5225,83.7838
Muc5ac,ENSG00000215182,ortholog_one2one,31.4291,36.8589
Slc37a2,ENSG00000134955,ortholog_one2one,87.2255,92.2156
Erlec1,ENSG00000068912,ortholog_one2one,96.4803,98.5507
Rab11b,ENSG00000185236,ortholog_one2one,99.0826,100
Ttc25,ENSG00000204815,ortholog_one2one,73.3631,79.1667
Coasy,ENSG00000068120,ortholog_one2one,86.7021,93.9716
Ercc5,ENSG00000134899,ortholog_many2many,67.7909,77.9089
Ercc5,ENSG00000134897,ortholog_many2many,3.97614,5.76541
Npm1,not found,,,
Prkaca,ENSG00000072062,ortholog_one2one,98.0057,99.4302
Zfp28,ENSG00000196867,ortholog_one2one,71.5438,79.2627
Klhl42,ENSG00000087448,ortholog_one2one,90.8911,94.2574
Tnfrsf13c,ENSG00000159958,ortholog_one2one,51.087,57.6087
Pigq,ENSG00000007541,ortholog_one2one,82.6162,89.1566
Pdgfb,ENSG00000100311,ortholog_one2one,89.6266,93.361
Mbnl2,ENSG00000139793,ortholog_one2one,88.4911,90.5371
Pparg,ENSG00000132170,ortholog_one2one,98.3158,99.3684
Klhl29,ENSG00000119771,ortholog_one2one,97.0286,97.9429
1110065P20Rik,ENSG00000197982,ortholog_one2one,83.6364,86.3636
Ccdc15,ENSG00000149548,ortholog_one2one,49.0011,60.4627
Nos1ap,ENSG00000198929,ortholog_one2one,95.0593,95.8498
Senp1,ENSG00000079387,ortholog_one2one,88.0435,92.7019
Slco2b1,ENSG00000137491,ortholog_one2one,73.2017,83.0748
Nradd,not found,,,
Bckdhb,ENSG00000083123,ortholog_one2one,91.0714,93.8775
Asb8,ENSG00000177981,ortholog_one2one,97.2222,97.9167
Nop58,ENSG00000055044,ortholog_one2one,95.8412,97.7316
Gfra1,ENSG00000151892,ortholog_one2one,93.5484,96.9893
Ptpru,ENSG00000060656,ortholog_one2one,95.3343,97.3538
Dcakd,ENSG00000172992,ortholog_one2one,90.9091,95.2381
Scnn1g,ENSG00000166828,ortholog_one2one,86.2866,92.7581
Mastl,ENSG00000120539,ortholog_one2one,74.4027,84.3003
Fam114a2,ENSG00000055147,ortholog_one2one,78.8119,87.7228
Zfp503,ENSG00000165655,ortholog_one2one,96.5944,97.5232
Tmod1,ENSG00000136842,ortholog_one2one,96.9359,99.1643
Dennd2d,ENSG00000162777,ortholog_one2one,90.8705,94.0552
Sppl2a,ENSG00000138600,ortholog_one2one,80,89.4231
Parp6,ENSG00000137817,ortholog_one2one,99.6825,99.8413
Tra2a,ENSG00000164548,ortholog_one2one,98.9362,98.9362
E230008N13Rik,ENSG00000197816,ortholog_one2one,64.8159,79.6017
Foxn3,ENSG00000053254,ortholog_one2one,92.735,94.0171
Fzd2,ENSG00000180340,ortholog_one2one,99.292,99.469
Ythdc2,ENSG00000047188,ortholog_one2one,97.0629,98.8112
Med16,ENSG00000175221,ortholog_one2one,86.203,89.3957
Tha1,not found,,,
Lama4,ENSG00000112769,ortholog_one2one,88.3708,93.3077
H2afy2,ENSG00000099284,ortholog_one2one,98.3871,98.9247
Pcdhb21,not found,,,
A730098P11Rik,not found,,,
Rnf145,ENSG00000145860,ortholog_one2one,93.816,95.7768
Shq1,ENSG00000144736,ortholog_one2one,75.2166,84.0555
Zmiz1,ENSG00000108175,ortholog_one2one,98.0319,99.2502
Sh2d3c,ENSG00000095370,ortholog_one2one,86.3953,90.3488
Slc25a30,ENSG00000174032,ortholog_one2one,92.4399,96.5636
Cldn1,ENSG00000163347,ortholog_one2one,90.5213,96.6825
Paqr6,ENSG00000160781,ortholog_one2one,86.9186,90.1163
Ndrg3,ENSG00000101079,ortholog_one2one,96,98.4
Smarcd3,ENSG00000082014,ortholog_one2one,99.793,99.793
Pgf,ENSG00000119630,ortholog_one2one,58.8235,70.5882
Rad54l,ENSG00000085999,ortholog_one2one,94.3775,96.6533
Zfp455,ENSG00000197013,ortholog_one2many,27.003,37.5371
Phc2,ENSG00000134686,ortholog_one2one,86.4959,89.4063
Sars,ENSG00000031698,ortholog_one2one,95.5253,97.4708
Ddx58,ENSG00000107201,ortholog_one2one,77.0811,86.8108
Ppp2r2a,ENSG00000221914,ortholog_one2one,100,100
Rps7,ENSG00000171863,ortholog_one2one,100,100
Mif,ENSG00000240972,ortholog_one2one,74.7826,80.8696
Slx4ip,ENSG00000149346,ortholog_one2one,69.1176,80.1471
Dusp12,ENSG00000081721,ortholog_one2one,83.2353,89.4118
Dnajc16,ENSG00000116138,ortholog_one2one,88.3632,94.3734
Smagp,ENSG00000170545,ortholog_one2one,77.3196,83.5052
Hmbox1,ENSG00000147421,ortholog_one2one,98.8095,99.2857
Tmem50b,ENSG00000142188,ortholog_one2one,98.1013,98.1013
Vash2,ENSG00000143494,ortholog_one2one,97.4648,98.5916
D130017N08Rik,not found,,,
Itga7,ENSG00000135424,ortholog_one2one,87.7748,92.788
Ankrd66,ENSG00000230062,ortholog_one2one,76.0204,85.2041
Setd3,ENSG00000183576,ortholog_one2one,92.2559,95.1178
L3mbtl2,ENSG00000100395,ortholog_one2one,90.2128,93.4752
Coq10b,ENSG00000115520,ortholog_one2one,84.4538,92.8571
Zfp169,ENSG00000175787,ortholog_one2one,64.5108,75.9536
Zfp599,not found,,,
Hmga2,ENSG00000149948,ortholog_one2one,83.4862,84.4037
Bcas1,ENSG00000064787,ortholog_one2one,62.6391,73.6089
Fam178b,ENSG00000168754,ortholog_one2one,58.3211,64.2121
Myc,ENSG00000136997,ortholog_one2one,89.8678,93.3921
Cd160,ENSG00000117281,ortholog_one2one,66.2983,79.0055
Ltbp4,ENSG00000090006,ortholog_one2one,87.1548,90.1092
Gnb2l1,ENSG00000204628,ortholog_one2one,100,100
Man2c1,ENSG00000140400,ortholog_one2one,89.5192,94.7115
Fdx1l,ENSG00000267673,ortholog_one2one,79.235,83.0601
Gipc2,ENSG00000137960,ortholog_one2one,82.8571,88.5714
Tln1,ENSG00000137076,ortholog_one2one,98.7407,99.6458
Lars2,ENSG00000011376,ortholog_one2one,86.4895,93.0233
Slc27a1,ENSG00000130304,ortholog_one2one,89.3189,93.8081
Snapin,ENSG00000143553,ortholog_one2one,97.7941,98.5294
Mapk8ip1,ENSG00000121653,ortholog_one2one,93.3896,95.0774
Nek11,ENSG00000114670,ortholog_one2one,72.4031,80.6202
Raf1,ENSG00000132155,ortholog_one2one,97.6852,98.3025
Adprm,ENSG00000170222,ortholog_one2one,84.5029,92.6901
Heatr2,ENSG00000164818,ortholog_one2one,76.6082,85.614
Gprc5b,ENSG00000167191,ortholog_one2one,84.1191,89.0819
Rp1,ENSG00000171903,ortholog_many2many,43.8931,61.6412
Rp1,ENSG00000186204,ortholog_many2many,42.5573,59.9237
Rp1,ENSG00000187048,ortholog_many2many,75.9152,84.7784
Rp1,ENSG00000162365,ortholog_many2many,73.6031,83.6224
Ctns,ENSG00000040531,ortholog_one2one,83.9237,91.5531
Trim37,ENSG00000108395,ortholog_one2one,91.5975,94.3983
Eif4e3,ENSG00000163412,ortholog_one2one,87.5,89.2857
Ttc39a,ENSG00000085831,ortholog_one2one,91.5078,95.1473
Syna,ENSG00000244476,ortholog_one2many,27.1375,42.3792
Mrpl13,ENSG00000172172,ortholog_one2one,88.764,96.0674
Akr7a5,ENSG00000211454,ortholog_one2one,84.8943,89.1239
Mrps11,ENSG00000181991,ortholog_one2one,70.6186,81.4433
Nrf1,ENSG00000082641,ortholog_one2one,85.4922,88.8601
Stac3,ENSG00000185482,ortholog_one2one,93.4066,95.0549
Zfp362,ENSG00000160094,ortholog_one2one,98.0952,99.0476
Vamp1,ENSG00000139190,ortholog_one2one,94.9153,95.7627
Lats2,ENSG00000150457,ortholog_one2one,81.25,85.2022
Gm14393,not found,,,
Sdhd,ENSG00000204370,ortholog_one2one,82.3899,88.6792
Tprn,ENSG00000176058,ortholog_one2one,71.0267,77.0745
Necap2,ENSG00000157191,ortholog_one2one,89.3536,94.2966
Pdp2,ENSG00000172840,ortholog_one2one,84.8771,91.6824
Dtymk,ENSG00000168393,ortholog_one2one,81.1321,90.566
Mib1,ENSG00000101752,ortholog_one2one,99.3042,99.7018
Krt23,ENSG00000108244,ortholog_one2one,78.91,88.8626
Nufip1,ENSG00000083635,ortholog_one2one,70.303,79.798
Rras2,ENSG00000133818,ortholog_one2one,100,100
Chek1,ENSG00000149554,ortholog_one2one,93.0672,97.0588
Pcnx,ENSG00000100731,ortholog_one2one,90.9868,95.6002
Hmox2,ENSG00000103415,ortholog_one2one,88.924,93.9873
Tpx2,ENSG00000088325,ortholog_one2one,78.9826,87.8179
Pf4,not found,,,
Il1r1,ENSG00000115594,ortholog_one2one,68.717,82.2496
0610009L18Rik,not found,,,
Top3b,ENSG00000100038,ortholog_one2one,95.5916,97.7958
6330403K07Rik,ENSG00000286190,ortholog_one2one,72.2689,80.6723
Etl4,ENSG00000120549,ortholog_one2one,80.9573,87.4421
Mlc1,ENSG00000100427,ortholog_one2one,89.1247,94.1645
Igip,ENSG00000182700,ortholog_one2one,94.3396,94.3396
1810011H11Rik,ENSG00000204161,ortholog_one2one,52.7132,61.2403
Hoxa1,ENSG00000105991,ortholog_one2one,93.7313,95.5224
Rab14,ENSG00000119396,ortholog_one2one,100,100
Hmgn1,ENSG00000205581,ortholog_one2one,79,89
Mtmr14,ENSG00000163719,ortholog_one2one,90.1538,93.6923
Rarres2,ENSG00000106538,ortholog_one2one,61.9632,75.4601
Pgap1,ENSG00000197121,ortholog_one2one,90.4555,95.5531
Vps13a,ENSG00000197969,ortholog_one2one,84.3415,92.0605
Prim2,ENSG00000146143,ortholog_one2one,89.391,93.9096
Gm8234,not found,,,
Vwa9,ENSG00000138614,ortholog_one2one,97.6834,98.8417
Zfp60,ENSG00000197782,ortholog_one2many,53.9782,69.5788
Lmod1,ENSG00000163431,ortholog_one2one,82.1667,89.5
Nsmaf,ENSG00000035681,ortholog_one2one,92.0393,96.1832
Ubb,ENSG00000170315,ortholog_one2one,99.5633,99.5633
Epcam,ENSG00000119888,ortholog_one2one,81.5287,89.172
Lrrc58,ENSG00000163428,ortholog_one2one,93.2615,95.4178
Aldh18a1,ENSG00000059573,ortholog_one2one,95.4717,97.8616
Ahsa1,ENSG00000100591,ortholog_one2one,94.9704,98.5207
Has3,ENSG00000103044,ortholog_one2one,97.1067,98.3725
Paip1,ENSG00000172239,ortholog_one2one,96.2422,97.0772
Pqbp1,ENSG00000102103,ortholog_one2one,87.5472,94.717
Cers6,ENSG00000172292,ortholog_one2one,95.3125,97.9167
Slmo2,ENSG00000101166,ortholog_one2one,94.3299,96.9072
Rad18,ENSG00000070950,ortholog_one2one,74.1414,83.8384
Hist2h2aa1,ENSG00000288825,ortholog_one2many,100,100
Hist2h2aa1,ENSG00000288859,ortholog_one2many,100,100
Lrrn3,ENSG00000173114,ortholog_one2one,87.8531,93.7853
1700037H04Rik,ENSG00000101220,ortholog_one2one,90.2299,93.6782
Llph,ENSG00000139233,ortholog_one2one,80.6202,89.9225
Hp1bp3,ENSG00000127483,ortholog_one2one,90.2351,93.8517
Angel2,ENSG00000174606,ortholog_one2one,85.4779,91.7279
Loh12cr1,ENSG00000165714,ortholog_one2one,86.2245,89.7959
Naca,ENSG00000196531,ortholog_one2one,46.8239,55.1011
Cdv3,ENSG00000091527,ortholog_one2one,82.1705,87.5969
Lrrc26,ENSG00000184709,ortholog_one2one,66.7665,71.2575
Airn,not found,,,
Tmed8,ENSG00000100580,ortholog_one2one,86.1538,89.8462
Efcab10,ENSG00000185055,ortholog_one2one,70.8661,85.0394
Gm14420,not found,,,
Mitf,ENSG00000160180,ortholog_one2one,68.75,76.25
Rbm22,ENSG00000086589,ortholog_one2one,100,100
Myl12b,ENSG00000118680,ortholog_one2one,100,100
Tnfaip8l3,ENSG00000183578,ortholog_one2one,90.6863,94.6078
Ncmap,ENSG00000184454,ortholog_one2one,78.4314,84.3137
Mcm2,ENSG00000073111,ortholog_one2one,96.0177,98.1195
Slc35b4,ENSG00000205060,ortholog_one2one,90.9366,95.4683
Cenpj,ENSG00000151849,ortholog_one2one,73.3931,82.6607
Lrrc10b,ENSG00000204950,ortholog_one2one,95.2055,95.8904
Bex4,ENSG00000102409,ortholog_one2many,59.1667,73.3333
Kdm1b,ENSG00000165097,ortholog_one2one,89.9027,94.5256
Tmem185b,ENSG00000226479,ortholog_one2one,96,98.2857
Ndufs4,ENSG00000164258,ortholog_one2one,87.4286,93.7143
Uba2,ENSG00000126261,ortholog_one2one,94.375,96.7188
Sun1,ENSG00000164828,ortholog_one2one,69.8089,79.8726
Spata18,ENSG00000163071,ortholog_one2one,69.5167,82.342
Pes1,ENSG00000100029,ortholog_one2one,87.585,92.0068
Klhl38,ENSG00000175946,ortholog_one2one,84.1652,92.4268
Mcm3,ENSG00000112118,ortholog_one2one,93.3168,97.0297
Zfp61,ENSG00000167380,ortholog_one2one,42.2167,49.8132
Twistnb,ENSG00000105849,ortholog_one2one,73.9645,82.2485
Hist1h1c,ENSG00000187837,ortholog_one2one,88.2629,89.6714
Tnfrsf10b,ENSG00000157873,ortholog_one2many,18.0212,31.8021
Opcml,ENSG00000183715,ortholog_one2one,94.0828,95.858
D630029K05Rik,not found,,,
Wasf3,ENSG00000132970,ortholog_one2one,93.6255,95.8167
Rnf115,ENSG00000265491,ortholog_one2one,93.0921,97.6974
Pank1,ENSG00000152782,ortholog_one2one,90.0217,91.3232
Dcbld2,ENSG00000057019,ortholog_one2one,83.6129,89.2903
Asphd2,ENSG00000128203,ortholog_one2one,87.5339,90.2439
Pigl,ENSG00000108474,ortholog_one2one,78.5714,83.7302
Sncg,ENSG00000173267,ortholog_one2one,84.252,88.9764
Wdr52,ENSG00000206530,ortholog_one2one,75.5663,87.2708
Serinc5,ENSG00000164300,ortholog_one2one,81.7787,90.4555
Smc5,ENSG00000198887,ortholog_one2one,89.4641,95.6403
Phf20,ENSG00000025293,ortholog_one2one,88.7352,93.2806
Ptch2,ENSG00000117425,ortholog_one2one,89.3599,92.9343
Msi1,ENSG00000135097,ortholog_one2one,99.4475,99.7238
Nbr1,ENSG00000188554,ortholog_one2one,84.9896,89.9586
Cttnbp2nl,ENSG00000143079,ortholog_one2one,89.6714,94.3662
Ppapdc2,ENSG00000205808,ortholog_one2one,85.7627,91.1864
Gemin7,ENSG00000142252,ortholog_one2one,78.626,82.4427
Txnl4a,ENSG00000141759,ortholog_one2one,100,100
Nlrp5-ps,not found,,,
Ccdc115,ENSG00000136710,ortholog_one2one,78.3333,84.4444
Mfap3,ENSG00000037749,ortholog_one2one,80.663,87.0166
Rpl32,not found,,,
Ikzf4,ENSG00000123411,ortholog_one2one,94.7009,96.5812
Pam16,ENSG00000217930,ortholog_one2many,96,98.4
Rap1gap,ENSG00000076864,ortholog_one2one,88.8386,90.3469
Tonsl,ENSG00000160949,ortholog_one2one,75.6894,82.8012
Iws1,ENSG00000163166,ortholog_one2one,83.5165,87.6679
Gm20324,not found,,,
Oasl1,ENSG00000135114,ortholog_one2one,70.428,82.2957
Tmem248,ENSG00000106609,ortholog_one2one,94.586,98.7261
Pcdh1,ENSG00000156453,ortholog_one2one,84.8828,86.2571
BC029722,ENSG00000126005,ortholog_one2one,60.5634,64.7887
Lrrc56,ENSG00000161328,ortholog_one2one,67.5277,75.4613
1700013F07Rik,ENSG00000179902,ortholog_one2one,70.4142,78.1065
Pycrl,ENSG00000104524,ortholog_one2one,82.1168,90.8759
Dsg2,ENSG00000046604,ortholog_one2one,76.8336,85.7782
Magix,ENSG00000269313,ortholog_one2one,64.0719,70.9581
Cyp20a1,ENSG00000119004,ortholog_one2one,82.684,90.2597
Ggct,ENSG00000006625,ortholog_one2one,81.9149,92.0213
Meis1,ENSG00000143995,ortholog_one2one,97.1795,98.2051
Mrpl52,ENSG00000172590,ortholog_one2one,82.7869,90.9836
Gpr146,ENSG00000164849,ortholog_one2one,74.1742,83.4835
Chmp1b,ENSG00000255112,ortholog_one2one,97.99,99.4975
Dhx57,ENSG00000163214,ortholog_one2one,86.5079,92.4964
Usp11,ENSG00000102226,ortholog_one2one,81.9565,90.7609
Plekha1,ENSG00000107679,ortholog_one2one,75.9901,80.6931
Rfx3,ENSG00000080298,ortholog_one2one,98.9319,99.466
Serp1,ENSG00000120742,ortholog_one2one,100,100
Rab1b,ENSG00000174903,ortholog_one2one,93.0348,94.0299
Dimt1,ENSG00000086189,ortholog_one2one,95.8466,97.1246
Ephb6,ENSG00000106123,ortholog_one2one,91.7808,95.5969
Spred3,ENSG00000188766,ortholog_one2one,94.6341,95.8537
Rabep2,ENSG00000177548,ortholog_one2one,83.6555,88.5764
Zzz3,ENSG00000036549,ortholog_one2one,87.2647,93.0233
Elp2,ENSG00000134759,ortholog_one2one,78.4504,88.6199
Hes6,ENSG00000144485,ortholog_one2one,85.7143,90.1786
Trim13,ENSG00000204977,ortholog_one2one,88.6978,94.8403
Znhit3,ENSG00000273611,ortholog_one2one,76.7742,85.1613
Txndc15,ENSG00000113621,ortholog_one2one,76.6667,81.6667
Nudt16l1,ENSG00000168101,ortholog_one2one,95.7346,96.2085
Lmbrd2,ENSG00000164187,ortholog_one2one,94.5324,96.8345
Ppp2r5d,ENSG00000112640,ortholog_one2one,95.8472,97.1761
Gm20257,not found,,,
H2-T24,ENSG00000204592,ortholog_one2one,42.7374,56.9832
Cds1,ENSG00000163624,ortholog_one2one,95.6616,97.397
Nfia,ENSG00000162599,ortholog_one2one,99.2141,100
Dpp4,ENSG00000197635,ortholog_one2one,84.4648,92.2977
Diap3,ENSG00000139734,ortholog_one2one,83.3194,89.4384
Sv2c,ENSG00000122012,ortholog_one2one,97.1114,98.8996
Gm101,ENSG00000163075,ortholog_one2one,71.6667,84.5238
Myo9b,ENSG00000099331,ortholog_one2one,81.9657,86.9726
Gins4,ENSG00000147536,ortholog_one2one,81.1659,86.5471
Cdc45,ENSG00000093009,ortholog_one2one,91.3428,95.583
Gpd1,ENSG00000167588,ortholog_one2one,93.9828,96.8481
Ash1l,ENSG00000116539,ortholog_one2one,92.0041,95.614
Slc25a33,ENSG00000171612,ortholog_one2one,90.9657,95.0156
Acp2,ENSG00000134575,ortholog_one2one,89.3617,95.5083
Hmgb1,not found,,,
Ctnnd2,ENSG00000169862,ortholog_one2one,96.7347,97.3878
Oxct1,ENSG00000083720,ortholog_one2one,92.1154,95.3846
Arrdc2,ENSG00000105643,ortholog_one2one,80.8354,86.9779
C1qb,ENSG00000173369,ortholog_one2one,80.0797,86.8526
Ccni,ENSG00000118816,ortholog_one2one,93.8992,96.817
Nkiras1,ENSG00000197885,ortholog_one2one,95.3125,99.4792
Fgl2,ENSG00000127951,ortholog_one2one,77.221,86.7882
Ccdc167,ENSG00000198937,ortholog_one2one,78.3505,87.6289
Kat5,ENSG00000172977,ortholog_one2one,93.7729,93.956
Thbs3,ENSG00000169231,ortholog_one2one,97.1757,98.431
Nudt12,ENSG00000112874,ortholog_one2one,87.8788,95.0216
Snhg7,not found,,,
Lat,ENSG00000213658,ortholog_one2one,67.382,75.1073
Tmem160,ENSG00000130748,ortholog_one2one,94.1489,95.2128
Baz1b,ENSG00000009954,ortholog_one2one,91.3014,95.617
Alox12,ENSG00000108839,ortholog_one2one,85.5204,91.2519
Rnf10,ENSG00000022840,ortholog_one2one,91.6153,94.9445
Rprd1b,ENSG00000101413,ortholog_one2one,99.3865,99.6933
Susd4,ENSG00000143502,ortholog_one2one,91.0204,94.898
Fem1c,ENSG00000145780,ortholog_one2one,99.5138,99.8379
Fsd1l,ENSG00000106701,ortholog_one2one,88.1132,91.8868
Apmap,ENSG00000101474,ortholog_one2one,89.1827,94.2308
Ak6,ENSG00000273841,ortholog_one2many,95.0758,96.9697
Stxbp3a,ENSG00000116266,ortholog_one2one,91.723,95.9459
Olfr78,ENSG00000167332,ortholog_one2one,92.8125,96.25
Gstm1,ENSG00000134184,ortholog_one2many,77.9817,92.2018
1700049G17Rik,not found,,,
Vsig10,ENSG00000176834,ortholog_one2one,67.5926,79.4444
Rnf34,ENSG00000170633,ortholog_one2one,88.9785,94.6237
Lmo2,ENSG00000135363,ortholog_one2one,93.8326,94.2731
Capn2,ENSG00000162909,ortholog_one2one,93.8571,97.2857
Rock1,ENSG00000067900,ortholog_one2one,96.6027,98.7445
Vsig10l,ENSG00000186806,ortholog_one2one,68.9735,76.9319
Galm,ENSG00000143891,ortholog_one2one,87.1345,93.2749
Atrnl1,ENSG00000107518,ortholog_one2one,96.0116,98.6222
Rpl27,ENSG00000131469,ortholog_one2one,100,100
Plin1,ENSG00000166819,ortholog_one2one,81.6092,87.5479
Mylk,ENSG00000065534,ortholog_one2one,85.2665,90.3344
Prlr,ENSG00000113494,ortholog_one2one,67.5241,77.3312
Psme1,ENSG00000092010,ortholog_one2one,94.7791,98.3936
Ckmt1,ENSG00000237289,ortholog_one2many,96.8825,98.5611
Ckmt1,ENSG00000223572,ortholog_one2many,96.8825,98.5611
Chic1,ENSG00000204116,ortholog_one2one,94.1964,96.875
Rpl7l1,ENSG00000146223,ortholog_one2one,80.7843,90.9804
Fam212b,ENSG00000197852,ortholog_one2one,79.798,84.5118
Pms2,ENSG00000122512,ortholog_one2one,77.4942,85.0348
C030034I22Rik,not found,,,
Kif26b,ENSG00000162849,ortholog_one2one,88.1879,91.888
Grap,ENSG00000154016,ortholog_one2many,92.1659,95.8525
Grap,ENSG00000189152,ortholog_one2many,88.1356,90.678
Pofut1,ENSG00000101346,ortholog_one2one,90.9794,94.3299
Eme2,ENSG00000197774,ortholog_one2one,67.2823,76.5172
Chd2,ENSG00000173575,ortholog_one2one,96.3895,98.3589
Stx2,ENSG00000111450,ortholog_one2one,89.5833,95.1389
Cacng7,ENSG00000105605,ortholog_one2one,100,100
Mrps9,ENSG00000135972,ortholog_one2one,77.0202,85.101
Fmo1,ENSG00000010932,ortholog_one2one,83.0827,90.9774
Evi5,ENSG00000067208,ortholog_one2one,84.8668,88.6199
Ppm1d,ENSG00000170836,ortholog_one2one,88.4297,92.562
Nucb1,ENSG00000104805,ortholog_one2one,87.6356,93.0586
Sugp2,ENSG00000064607,ortholog_one2one,73.9372,82.902
Olfr1342,not found,,,
Fam43a,ENSG00000185112,ortholog_one2one,88.4161,91.0165
Crkl,ENSG00000099942,ortholog_one2one,96.6997,99.0099
Sh3rf3,ENSG00000172985,ortholog_one2one,82.4263,86.9614
Rhot1,ENSG00000126858,ortholog_one2one,98.0273,99.6965
Pex11b,ENSG00000131779,ortholog_one2one,93.0502,95.3668
Tmem223,ENSG00000168569,ortholog_one2one,74.2574,80.198
Nprl3,ENSG00000103148,ortholog_one2one,96.3093,98.2425
Nek6,ENSG00000119408,ortholog_one2one,94.5687,95.8466
Synj1,ENSG00000159082,ortholog_one2one,93.2113,95.8047
Cdyl,ENSG00000153046,ortholog_one2one,92.0956,95.0368
Ubr5,ENSG00000104517,ortholog_one2one,98.0707,99.2497
Dram1,ENSG00000136048,ortholog_one2one,94.5378,97.479
Tgfbrap1,ENSG00000135966,ortholog_one2one,89.3023,95.1163
Map3k4,ENSG00000085511,ortholog_one2one,87.9353,92.1642
Ndufs8,ENSG00000110717,ortholog_one2one,90,92.8571
Pgbd1,ENSG00000137338,ortholog_one2one,33.1273,38.8134
