gene,dai_34276789,hamvas_30342483li_26030808,luo_36514862,luo_36514862,ambalavanan_25449221,hadchoul,torgerson_30113228,wang_23897914,ahmed_37839510,zasada_31445514,zasada_31445514,bharracharya_22723293,da_paepe_20718599,fulton_30459472,gong_32412065,pietrzyk_24194948,pietrzyk_24194948,pietrzyk_24194948,pietrzyk_24194948,shen_33093882,windhorst_37090732,bhattacharya_33552042,oji_mmuo_33177681,siddiah_37123538,tsotakos_35947545,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,zasada_31445514,maic_score,contributors
SOCS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150988848,0,0,0,0,1.150988848,RNASEQ: Yuon_chou_37507442_cpg_day14
MARCHF10-DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150963594,0,0,0,0,1.150963594,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC101928446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150950967,0,0,0,0,1.150950967,RNASEQ: Yuon_chou_37507442_cpg_day14
MIR551A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15093834,0,0,0,0,1.15093834,RNASEQ: Yuon_chou_37507442_cpg_day14
RALBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150925713,0,0,0,0,1.150925713,RNASEQ: Yuon_chou_37507442_cpg_day14
PISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150913086,0,0,0,0,1.150913086,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105376626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150900459,0,0,0,0,1.150900459,RNASEQ: Yuon_chou_37507442_cpg_day14
COL6A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150887832,0,0,0,0,1.150887832,RNASEQ: Yuon_chou_37507442_cpg_day14
SEMA6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150862578,0,0,0,0,1.150862578,RNASEQ: Yuon_chou_37507442_cpg_day14
ZBTB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150849951,0,0,0,0,1.150849951,RNASEQ: Yuon_chou_37507442_cpg_day14
CALHM6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150837324,0,0,0,0,1.150837324,RNASEQ: Yuon_chou_37507442_cpg_day14
IFNAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150824697,0,0,0,0,1.150824697,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105375075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15081207,0,0,0,0,1.15081207,RNASEQ: Yuon_chou_37507442_cpg_day14
ZMIZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150803028,0,0,0,1.150803028,RNASEQ: Yuon_chou_37507442_cpg_day28
LOC105375027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150799443,0,0,0,0,1.150799443,RNASEQ: Yuon_chou_37507442_cpg_day14
LMNTD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150786816,0,0,0,0,1.150786816,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105373077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150774189,0,0,0,0,1.150774189,RNASEQ: Yuon_chou_37507442_cpg_day14
PARD6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150748935,0,0,0,0,1.150748935,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105375731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150736308,0,0,0,0,1.150736308,RNASEQ: Yuon_chou_37507442_cpg_day14
LINC02261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150723681,0,0,0,0,1.150723681,RNASEQ: Yuon_chou_37507442_cpg_day14
MIR9898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150698427,0,0,0,0,1.150698427,RNASEQ: Yuon_chou_37507442_cpg_day14
MAST4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1506858,0,0,0,0,1.1506858,RNASEQ: Yuon_chou_37507442_cpg_day14
GALNT16-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150673173,0,0,0,0,1.150673173,RNASEQ: Yuon_chou_37507442_cpg_day14
TLN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150660546,0,0,0,0,1.150660546,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105374296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150647919,0,0,0,0,1.150647919,RNASEQ: Yuon_chou_37507442_cpg_day14
HDHD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150622665,0,0,0,0,1.150622665,RNASEQ: Yuon_chou_37507442_cpg_day14
NME2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150610038,0,0,0,0,1.150610038,RNASEQ: Yuon_chou_37507442_cpg_day14
DPYSL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150597411,1.146456765,0,0,0,1.150597411,RNASEQ: Yuon_chou_37507442_cpg_day14
SHTN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150584784,0,0,0,0,1.150584784,RNASEQ: Yuon_chou_37507442_cpg_day14
TH2LCRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150572157,0,0,0,0,1.150572157,RNASEQ: Yuon_chou_37507442_cpg_day14
TRERNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15055953,0,0,0,0,1.15055953,RNASEQ: Yuon_chou_37507442_cpg_day14
RASGRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150546903,0,0,0,0,1.150546903,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC100422212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150534276,0,0,0,0,1.150534276,RNASEQ: Yuon_chou_37507442_cpg_day14
MAML2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150509022,0,0,0,0,1.150509022,RNASEQ: Yuon_chou_37507442_cpg_day14
SLC18A2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150498208,0,0,0,1.150498208,RNASEQ: Yuon_chou_37507442_cpg_day28
LINC02557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150496395,1.146062678,0,0,0,1.150496395,RNASEQ: Yuon_chou_37507442_cpg_day14
LINC02347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150483768,0,0,0,0,1.150483768,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105369549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150471141,0,0,0,0,1.150471141,RNASEQ: Yuon_chou_37507442_cpg_day14
RUFY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150458513,0,0,0,0,1.150458513,RNASEQ: Yuon_chou_37507442_cpg_day14
PACRG-AS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150445886,0,0,0,0,1.150445886,RNASEQ: Yuon_chou_37507442_cpg_day14
MIF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150440247,0,0,0,1.150440247,RNASEQ: Yuon_chou_37507442_cpg_day28
SH3PXD2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150433259,0,0,0,0,1.150433259,RNASEQ: Yuon_chou_37507442_cpg_day14
GRSF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150420632,0,0,0,0,1.150420632,RNASEQ: Yuon_chou_37507442_cpg_day14
SHC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150395378,1.146333275,0,0,0,1.150395378,RNASEQ: Yuon_chou_37507442_cpg_day14
LINC01579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150383246,0,0,0,1.150383246,RNASEQ: Yuon_chou_37507442_cpg_day28
PDZK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150382751,0,0,0,0,1.150382751,RNASEQ: Yuon_chou_37507442_cpg_day14
B4GALT1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150357497,0,0,0,0,1.150357497,RNASEQ: Yuon_chou_37507442_cpg_day14
CEP164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15032719,0,0,0,1.15032719,RNASEQ: Yuon_chou_37507442_cpg_day28
TRIM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150319616,0,0,0,0,1.150319616,RNASEQ: Yuon_chou_37507442_cpg_day14
SNORD167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150294362,0,0,0,0,1.150294362,RNASEQ: Yuon_chou_37507442_cpg_day14
GRHPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150281735,0,0,0,0,1.150281735,RNASEQ: Yuon_chou_37507442_cpg_day14
POLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150272061,0,0,0,1.150272061,RNASEQ: Yuon_chou_37507442_cpg_day28
SGK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150269108,0,0,0,0,1.150269108,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC107984594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150256481,0,0,0,0,1.150256481,RNASEQ: Yuon_chou_37507442_cpg_day14
MCTP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150243854,0,0,0,0,1.150243854,RNASEQ: Yuon_chou_37507442_cpg_day14
SPPL2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150231227,0,0,0,0,1.150231227,RNASEQ: Yuon_chou_37507442_cpg_day14
RTN4IP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1502186,0,0,0,0,1.1502186,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105377777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150217842,0,0,0,1.150217842,RNASEQ: Yuon_chou_37507442_cpg_day28
SLX9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150205973,0,0,0,0,1.150205973,RNASEQ: Yuon_chou_37507442_cpg_day14
ANGPTL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150193346,0,0,0,0,1.150193346,RNASEQ: Yuon_chou_37507442_cpg_day14
LINC01011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150180719,0,0,0,0,1.150180719,RNASEQ: Yuon_chou_37507442_cpg_day14
RBM15-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15016452,0,0,0,1.15016452,RNASEQ: Yuon_chou_37507442_cpg_day28
HPS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150155465,1.149341231,0,0,0,1.150155465,RNASEQ: Yuon_chou_37507442_cpg_day14
GRAMD1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150142838,1.144295335,0,0,0,1.150142838,RNASEQ: Yuon_chou_37507442_cpg_day14
LAMP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150130211,0,0,0,0,1.150130211,RNASEQ: Yuon_chou_37507442_cpg_day14
UMODL1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150117584,0,0,0,0,1.150117584,RNASEQ: Yuon_chou_37507442_cpg_day14
ZC3H18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150112076,0,0,0,1.150112076,RNASEQ: Yuon_chou_37507442_cpg_day28
ERICH6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150079703,0,0,0,0,1.150079703,RNASEQ: Yuon_chou_37507442_cpg_day14
SERPINE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150067076,0,0,0,0,1.150067076,RNASEQ: Yuon_chou_37507442_cpg_day14
MIR6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150060497,0,0,0,1.150060497,RNASEQ: Yuon_chou_37507442_cpg_day28
MIR575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150054449,0,0,0,0,1.150054449,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105379101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150041822,0,0,0,0,1.150041822,RNASEQ: Yuon_chou_37507442_cpg_day14
LINC02837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150029195,1.144493498,0,0,0,1.150029195,RNASEQ: Yuon_chou_37507442_cpg_day14
FBXO5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150016568,0,0,0,0,1.150016568,RNASEQ: Yuon_chou_37507442_cpg_day14
ARL5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150009767,0,0,0,1.150009767,RNASEQ: Yuon_chou_37507442_cpg_day28
OR51G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150003941,0,0,0,0,1.150003941,RNASEQ: Yuon_chou_37507442_cpg_day14
MASTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103022514,0,0,0,1.149991314,0,0,0,0,1.149991314,RNASEQ: Yuon_chou_37507442_cpg_day14
TMEM229B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149978687,0,0,0,0,1.149978687,RNASEQ: Yuon_chou_37507442_cpg_day14
ZFAS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14996606,0,0,0,0,1.14996606,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105370576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149959872,0,0,0,1.149959872,RNASEQ: Yuon_chou_37507442_cpg_day28
LOC105374349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149953433,0,0,0,0,1.149953433,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC101927702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149940806,0,0,0,0,1.149940806,RNASEQ: Yuon_chou_37507442_cpg_day14
OR8H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149928179,0,0,0,0,1.149928179,RNASEQ: Yuon_chou_37507442_cpg_day14
HK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149915552,1.145359021,0,0,0,1.149915552,RNASEQ: Yuon_chou_37507442_cpg_day14
LPIN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149902925,0,0,0,0,1.149902925,RNASEQ: Yuon_chou_37507442_cpg_day14
EN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149890298,1.144892738,0,0,0,1.149890298,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC100287467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149865044,0,0,0,0,1.149865044,RNASEQ: Yuon_chou_37507442_cpg_day14
PHLDB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149852417,0,0,0,0,1.149852417,RNASEQ: Yuon_chou_37507442_cpg_day14
SALRNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14983979,0,0,0,0,1.14983979,RNASEQ: Yuon_chou_37507442_cpg_day14
SNORD13J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149827163,0,0,0,0,1.149827163,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC107985064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149814536,0,0,0,0,1.149814536,RNASEQ: Yuon_chou_37507442_cpg_day14
KAT7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149801909,0,0,0,0,1.149801909,RNASEQ: Yuon_chou_37507442_cpg_day14
SLC35C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149789282,0,0,0,0,1.149789282,RNASEQ: Yuon_chou_37507442_cpg_day14
IQSEC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149764028,0,0,0,0,1.149764028,RNASEQ: Yuon_chou_37507442_cpg_day14
KLHL31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149751401,0,0,0,0,1.149751401,RNASEQ: Yuon_chou_37507442_cpg_day14
RBM5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149738774,0,0,0,0,1.149738774,RNASEQ: Yuon_chou_37507442_cpg_day14
SERP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149726147,0,0,0,0,1.149726147,RNASEQ: Yuon_chou_37507442_cpg_day14
RAE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14971352,0,0,0,0,1.14971352,RNASEQ: Yuon_chou_37507442_cpg_day14
CILP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149700893,0,0,0,0,1.149700893,RNASEQ: Yuon_chou_37507442_cpg_day14
KRT10-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149677222,0,0,0,1.149677222,RNASEQ: Yuon_chou_37507442_cpg_day28
SLC38A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149675639,0,0,0,0,1.149675639,RNASEQ: Yuon_chou_37507442_cpg_day14
MRTFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149663012,0,0,0,0,1.149663012,RNASEQ: Yuon_chou_37507442_cpg_day14
PACRG-AS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149632773,0,0,0,1.149632773,RNASEQ: Yuon_chou_37507442_cpg_day28
TACC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149625131,0,0,0,0,1.149625131,RNASEQ: Yuon_chou_37507442_cpg_day14
INHBA-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149612504,1.144120486,0,0,0,1.149612504,RNASEQ: Yuon_chou_37507442_cpg_day14
TNRC6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149599877,0,0,0,0,1.149599877,RNASEQ: Yuon_chou_37507442_cpg_day14
MIR4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149589049,0,0,0,1.149589049,RNASEQ: Yuon_chou_37507442_cpg_day28
SMTNL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14958725,0,0,0,0,1.14958725,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC107987042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149574623,0,0,0,0,1.149574623,RNASEQ: Yuon_chou_37507442_cpg_day14
ATP6V0A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149561996,0,0,0,0,1.149561996,RNASEQ: Yuon_chou_37507442_cpg_day14
EEPD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149546037,0,0,0,1.149546037,RNASEQ: Yuon_chou_37507442_cpg_day28
LOC107984111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149536742,0,0,0,0,1.149536742,RNASEQ: Yuon_chou_37507442_cpg_day14
ARFGAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149524115,0,0,0,0,1.149524115,RNASEQ: Yuon_chou_37507442_cpg_day14
IPCEF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149511488,0,0,0,0,1.149511488,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC107984451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149503725,0,0,0,1.149503725,RNASEQ: Yuon_chou_37507442_cpg_day28
LOC107986924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149498861,0,0,0,0,1.149498861,RNASEQ: Yuon_chou_37507442_cpg_day14
SNHG6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149473607,0,0,0,0,1.149473607,RNASEQ: Yuon_chou_37507442_cpg_day14
EMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14946098,0,0,0,0,1.14946098,RNASEQ: Yuon_chou_37507442_cpg_day14
LINC01782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149448353,0,0,0,0,1.149448353,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC100293612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149435726,0,0,0,0,1.149435726,RNASEQ: Yuon_chou_37507442_cpg_day14
MEGF11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14942115,0,0,0,1.14942115,RNASEQ: Yuon_chou_37507442_cpg_day28
FXN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149385218,0,0,0,0,1.149385218,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105379189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149372591,0,0,0,0,1.149372591,RNASEQ: Yuon_chou_37507442_cpg_day14
LINC01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149359964,0,0,0,0,1.149359964,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105377024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14933471,0,0,0,0,1.14933471,RNASEQ: Yuon_chou_37507442_cpg_day14
LINC01523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149322083,0,0,0,0,1.149322083,RNASEQ: Yuon_chou_37507442_cpg_day14
LOC105374408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149309456,0,0,0,0,1.149309456,RNASEQ: Yuon_chou_37507442_cpg_day14
TCP11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149302238,0,0,0,1.149302238,RNASEQ: Yuon_chou_37507442_cpg_day28
MYBL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149296829,0,0,0,0,1.149296829,RNASEQ: Yuon_chou_37507442_cpg_day14
KHDRBS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149284202,0,0,0,0,1.149284202,RNASEQ: Yuon_chou_37507442_cpg_day14
