gene	Nichols_24571919	Chen28689251	Bao_27137150	Bhaskaran_22911455	Chao27770432	Denervaud_26353077_down_ranked	Denervaud_26353077_up_ranked	Natarajan_28851267_down	Natarajan_28851267_up	Revhaug_31454811_down_ranked	Revhaug_31454811_up_ranked	Shrestha_33446917_down_	Shrestha_33446917_up	Al_mudares_37368978_female	Al_mudares_37368978_male	Bhattacharya_25150061	Cheng_31961470	Coarfa_28818871_female_down_day21_ranked	Coarfa_28818871_female_down_day7_ranked	Coarfa_28818871_female_up_day21_ranked	Coarfa_28818871_female_up_day7_ranked	Coarfa_28818871_male_down_day21	Coarfa_28818871_male_down_day7	Coarfa_28818871_male_up_day21	Coarfa_28818871_male_up_day7	Dong_36157523	Dravet_gounot_29287116_p10	Dravet_gounot_29287116_p21	Hirani_37876024	Nitkin_32753701_24hr_unranked	Nitkin_32753701_6hr_unranked	Rao_37310763_ranked	Hurskainen_33692365_endothelial	Hurskainen_33692365_epithelial	Hurskainen_33692365_stroma	Scaffa_34417156_ranked	maic_score	contributors
SMARCAL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.413636380957335	1.4110273992763114	1.4127276953562025	0.0	1.413636380957335	SCRNASEQ: Hurskainen_33692365_endothelial
PRORP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4135465808433172	0.0	0.0	0.0	0.0	1.4135465808433172	RNASEQ: Rao_37310763_ranked
GPBAR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4135311587317276	1.4109127378406452	1.4125973005587684	0.0	1.4135311587317276	SCRNASEQ: Hurskainen_33692365_endothelial
TMBIM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.413491700397125	1.4108745173620898	1.4125538356262906	0.0	1.413491700397125	SCRNASEQ: Hurskainen_33692365_endothelial
CATIP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4134785476189242	1.4108617772025713	1.4125393473154644	0.0	1.4134785476189242	SCRNASEQ: Hurskainen_33692365_endothelial
CTDSP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4134522420625224	1.4108362968835344	1.4125103706938125	0.0	1.4134522420625224	SCRNASEQ: Hurskainen_33692365_endothelial
USP37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4134259365061206	1.4108108165644975	1.4124813940721606	0.0	1.4134259365061206	SCRNASEQ: Hurskainen_33692365_endothelial
CNOT9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4134127837279198	1.410798076404979	1.4124669057613344	0.0	1.4134127837279198	SCRNASEQ: Hurskainen_33692365_endothelial
ZNF142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.413386478171518	1.410772596085942	1.4124379291396825	0.0	1.413386478171518	SCRNASEQ: Hurskainen_33692365_endothelial
BCS1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4133733253933172	1.4107598559264236	1.4124234408288565	0.0	1.4133733253933172	SCRNASEQ: Hurskainen_33692365_endothelial
SCX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4133506092599488	0.0	0.0	0.0	0.0	1.4133506092599488	RNASEQ: Rao_37310763_ranked
STK36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4133470198369154	1.4107343756073867	1.4123944642072044	0.0	1.4133470198369154	SCRNASEQ: Hurskainen_33692365_endothelial
PRKAG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4133075615023127	1.4106961551288313	1.4123509992747265	0.0	1.4133075615023127	SCRNASEQ: Hurskainen_33692365_endothelial
WNT10A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4132944087241117	0.0	0.0	0.0	1.4132944087241117	SCRNASEQ: Hurskainen_33692365_endothelial
CRYBA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.413281255945911	1.4106834149693128	1.4123220226530744	0.0	1.413281255945911	SCRNASEQ: Hurskainen_33692365_endothelial
CFAP65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41326810316771	1.4106706748097944	1.4123075343422484	0.0	1.41326810316771	SCRNASEQ: Hurskainen_33692365_endothelial
IHH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.413254950389509	1.410657934650276	1.4122930460314225	0.0	1.413254950389509	SCRNASEQ: Hurskainen_33692365_endothelial
NHEJ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4132417976113083	1.4106451944907574	1.4122785577205963	0.0	1.4132417976113083	SCRNASEQ: Hurskainen_33692365_endothelial
SLC23A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4132286448331073	1.410632454331239	1.4122640694097703	0.0	1.4132286448331073	SCRNASEQ: Hurskainen_33692365_endothelial
CNPPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4132154920549065	1.4106197141717205	1.4122495810989444	0.0	1.4132154920549065	SCRNASEQ: Hurskainen_33692365_endothelial
RETREG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4132023392767057	1.410606974012202	1.4122350927881184	0.0	1.4132023392767057	SCRNASEQ: Hurskainen_33692365_endothelial
ZFAND2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4131891864985047	1.4105942338526836	1.4122206044772925	0.0	1.4131891864985047	SCRNASEQ: Hurskainen_33692365_endothelial
DYTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4131768329918086	0.0	1.4131768329918086	SCRNASEQ: Hurskainen_33692365_stroma
ABCB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4131760337203039	1.410581493693165	1.4122061161664663	0.0	1.4131760337203039	SCRNASEQ: Hurskainen_33692365_endothelial
ANKZF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.413149728163902	1.4105560133741282	1.4121771395448144	0.0	1.413149728163902	SCRNASEQ: Hurskainen_33692365_endothelial
GLB1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4131365753857013	1.4105432732146097	1.4121626512339884	0.0	1.4131365753857013	SCRNASEQ: Hurskainen_33692365_endothelial
RESP18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4130708114946968	1.4104795724170174	1.4120902096798584	0.0	1.4130708114946968	SCRNASEQ: Hurskainen_33692365_endothelial
DNPEP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4130576587164958	1.410466832257499	1.4120757213690323	0.0	1.4130576587164958	SCRNASEQ: Hurskainen_33692365_endothelial
Akr1cl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4113076827857176	1.4130464381943746	0.0	1.4130464381943746	SCRNASEQ: Hurskainen_33692365_stroma
C2orf80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4112949426261991	1.4130319498835486	0.0	1.4130319498835486	SCRNASEQ: Hurskainen_33692365_stroma
GMPPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4130182003818932	1.4104286117789435	1.4120322564365544	0.0	1.4130182003818932	SCRNASEQ: Hurskainen_33692365_endothelial
CHPF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4130050476036924	1.410415871619425	1.4120177681257284	0.0	1.4130050476036924	SCRNASEQ: Hurskainen_33692365_endothelial
TMEM198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4129787420472906	1.4103903913003881	1.4119887915040763	0.0	1.4129787420472906	SCRNASEQ: Hurskainen_33692365_endothelial
INHA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4129655892690896	1.4103776511408697	1.4119743031932503	0.0	1.4129655892690896	SCRNASEQ: Hurskainen_33692365_endothelial
REXO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4129608811605945	0.0	0.0	0.0	0.0	1.4129608811605945	RNASEQ: Rao_37310763_ranked
STK11IP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4129524364908888	1.4103649109813512	1.4119598148824244	0.0	1.4129524364908888	SCRNASEQ: Hurskainen_33692365_endothelial
SLC4A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412939283712688	1.4103521708218327	1.4119453265715982	0.0	1.412939283712688	SCRNASEQ: Hurskainen_33692365_endothelial
EPHA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412926130934487	1.4103394306623143	1.4119308382607723	0.0	1.412926130934487	SCRNASEQ: Hurskainen_33692365_endothelial
SGPP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4129129781562861	1.4103266905027958	1.4119163499499463	0.0	1.4129129781562861	SCRNASEQ: Hurskainen_33692365_endothelial
FARSB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4128998253780851	1.4103139503432773	1.4119018616391203	0.0	1.4128998253780851	SCRNASEQ: Hurskainen_33692365_endothelial
ERBB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4111675410310145	1.4128870667752886	0.0	1.4128870667752886	SCRNASEQ: Hurskainen_33692365_stroma
MOGAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4128866725998843	1.4103012101837589	1.4118873733282944	0.0	1.4128866725998843	SCRNASEQ: Hurskainen_33692365_endothelial
UTP14C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4128603670434825	1.410275729864722	1.4118583967066423	0.0	1.4128603670434825	SCRNASEQ: Hurskainen_33692365_endothelial
SCG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412834061487081	1.410250249545685	1.4118294200849903	0.0	1.412834061487081	SCRNASEQ: Hurskainen_33692365_endothelial
AP1S3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4128209087088799	1.4102375093861665	1.4118149317741642	0.0	1.4128209087088799	SCRNASEQ: Hurskainen_33692365_endothelial
MRPL44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412794603152478	1.4102120290671296	1.4117859551525123	0.0	1.412794603152478	SCRNASEQ: Hurskainen_33692365_endothelial
TMEM169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4110656197548668	1.4127711602886805	0.0	1.4127711602886805	SCRNASEQ: Hurskainen_33692365_stroma
DOCK10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4127419920396747	1.4101610684290558	1.4117280019092082	0.0	1.4127419920396747	SCRNASEQ: Hurskainen_33692365_endothelial
COL4A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412689380926871	1.410110107790982	1.4116700486659042	0.0	1.412689380926871	SCRNASEQ: Hurskainen_33692365_endothelial
TM4SF20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4126630753704692	1.410084627471945	0.0	0.0	1.4126630753704692	SCRNASEQ: Hurskainen_33692365_endothelial
AGFG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4126499225922684	1.4100718873124265	1.4116410720442523	0.0	1.4126499225922684	SCRNASEQ: Hurskainen_33692365_endothelial
CXCR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4109382181596821	1.4126262771804206	0.0	1.4126262771804206	SCRNASEQ: Hurskainen_33692365_stroma
SCYGR10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4126236170358666	1.4100464069933896	0.0	0.0	1.4126236170358666	SCRNASEQ: Hurskainen_33692365_endothelial
DAW1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125973114794648	1.4100209266743526	1.4115976071117742	0.0	1.4125973114794648	SCRNASEQ: Hurskainen_33692365_endothelial
PID1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412584158701264	1.4099954463553157	1.4115831188009482	0.0	1.412584158701264	SCRNASEQ: Hurskainen_33692365_endothelial
ABCB9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125740879434443	0.0	0.0	0.0	0.0	1.4125740879434443	RNASEQ: Rao_37310763_ranked
FBXO36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125447003666614	1.4099572258767603	1.4115396538684701	0.0	1.4125447003666614	SCRNASEQ: Hurskainen_33692365_endothelial
SP110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125315475884603	1.4099444857172418	1.4115251655576442	0.0	1.4125315475884603	SCRNASEQ: Hurskainen_33692365_endothelial
SP140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125183948102595	1.4099317455577234	1.4115106772468182	0.0	1.4125183948102595	SCRNASEQ: Hurskainen_33692365_endothelial
ITM2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412465783697456	1.4098807849196495	1.4114527240035142	0.0	1.412465783697456	SCRNASEQ: Hurskainen_33692365_endothelial
GPR55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.412452630919255	1.409868044760131	1.4114382356926882	0.0	1.412452630919255	SCRNASEQ: Hurskainen_33692365_endothelial
C2orf72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4124394781410543	1.4098553046006126	1.4114237473818623	0.0	1.4124394781410543	SCRNASEQ: Hurskainen_33692365_endothelial
B3GNT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4123868670282507	1.4098043439625387	1.4113657941385582	0.0	1.4123868670282507	SCRNASEQ: Hurskainen_33692365_endothelial
WNT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4123365109639003	0.0	1.4123365109639003	SCRNASEQ: Hurskainen_33692365_stroma
COPS7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4123342559154473	1.4097533833244649	1.4113078408952542	0.0	1.4123342559154473	SCRNASEQ: Hurskainen_33692365_endothelial
NPPC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4123211031372462	1.4097406431649464	1.4112933525844282	0.0	1.4123211031372462	SCRNASEQ: Hurskainen_33692365_endothelial
CHRNG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4122947975808444	1.4097151628459095	1.411264375962776	0.0	1.4122947975808444	SCRNASEQ: Hurskainen_33692365_endothelial
EFHD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4122684920244428	1.4096896825268725	1.4112353993411242	0.0	1.4122684920244428	SCRNASEQ: Hurskainen_33692365_endothelial
