,,,,,,,,,,MCOLN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PNPLA6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CAMSAP3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,XAB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PCP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STXBP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RETN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf59,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRAPPC5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FCER2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CLEC4G,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CLEC4M,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EVI5L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRC8E,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAP2K7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TGFBR3L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SNAPC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TIMM44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCL25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FBN3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CERS4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CD320,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NDUFA7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KANK3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANGPTL4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HNRNPM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRAM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF414,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MYO1F,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ADAMTS10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ACTL9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR2Z1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF558,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MBD3L1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MUC16,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1M1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7G2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7G1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7G3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF317,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7D2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7D4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7E24,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF699,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF559,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF177,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF266,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF560,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF426,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF561,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF562,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF812,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF846,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FBXL12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OLFM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,COL5A3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RDH8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf66,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANGPTL6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PPAN-P2RY11,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PPAN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,P2RY11,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DNMT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,S1PR2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRPL4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ICAM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ICAM4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ICAM5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZGLP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FDX1L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAVER1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ICAM3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TYK2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CDC37,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PDE4A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,S1PR5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATG4D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KRI1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CDKN2D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AP1M2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC44A2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ILF3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DNM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMED1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf38,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,YIPF2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf52,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMARCA4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LDLR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPC24,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KANK2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DOCK6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf80,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSPAN16,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAB3D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC159,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LPPR2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SWSAP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EPOR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RGL3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC151,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRKCSH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF653,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ECSIT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CNN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ACP5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF627,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF823,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF441,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF491,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF440,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF439,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF700,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF763,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF433,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF878,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF844,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF625,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF136,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF563,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF442,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF799,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF443,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF709,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF564,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF490,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF791,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAN2B1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR83OS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR83,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DHPS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FBXW9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNPO2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ASNA1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BEST2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HOOK2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRDX2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RNASEH2A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RTBDN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAST1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DNASE2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GCDH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FARSA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CALR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RAD23A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GADD45GIP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DAND5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LYL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRMT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STX10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IER2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CACNA1A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC130,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRI1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf53,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZSWIM4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf57,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CC2D1A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PODNL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DCAF15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RFX1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RLN3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IL27RA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PALM3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SAMD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LPHN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CD97,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DDX39A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PKN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTGER1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GIPC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CLEC17A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EMR3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EMR2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7C1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7A5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7A10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7A17,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR7C2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC105,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CASP14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR1I1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SYDE1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ILVBL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NOTCH3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EPHX3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BRD4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AKAP8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AKAP8L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WIZ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RASAL3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PGLYRP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CYP4F22,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CYP4F3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CYP4F12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR10H2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR10H3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CYP4F2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CYP4F11,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OR10H4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HSH2D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CIB3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLF2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EPS15L1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CALR3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC35E1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMIM7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM38A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NWD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SIN3B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,F2RL3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CPAMD8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HAUS8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MYO9B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,USE1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OCEL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,USHBP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BABAM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANKLE1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ABHD8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRPL34,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANO8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GTPBP3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PLVAP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MVB12A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM221,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NXNL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC27A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM129C,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GLT25D1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UNC13A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAP1S,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FCHO1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B3GNT3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,INSL3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,JAK3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC5A5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC124,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ARRDC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IL12RB1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAST3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PIK3R2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IFI30,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MPV17L2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PDE4C,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIAA1683,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GDF15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRC25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SSBP4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ISYNA1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ELL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FKBP8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KXD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf60,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CRLF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM59L,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLHL26,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CRTC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,COMP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GDF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,COPE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DDX49,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HOMER3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SUGP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ARMC6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM161A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MEF2B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MEF2BNB-MEF2B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MEF2BNB,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RFXANK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NCAN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TM6SF2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SUGP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GATAD2A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSSK6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NDUFA13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,YJEFN3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CILP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PBX4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GMIP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP13A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF101,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF506,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF253,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF93,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF682,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF90,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF486,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF737,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF626,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF85,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF430,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF714,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF431,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF708,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF493,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF429,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF100,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF43,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF208,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF257,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF676,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF729,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF99,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF728,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF91,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF681,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF726,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF254,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UQCRFS1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VSTM2B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,POP4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,URI1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF536,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSHZ3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF507,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DPY19L3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANKRD27,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RGS9BP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NUDT19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TDRD12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC7A9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CEP89,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf40,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RHPN2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GPATCH1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR88,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRP3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC7A10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CEBPA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PEPD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LSM14A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIAA0355,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GPI,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBA2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WTIP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SCGB2B2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF302,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF181,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF30,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF792,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GRAMD1A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SCN1B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LGI4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FXYD5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM187B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LSR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CD22,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FFAR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FFAR2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DMKN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SBSN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GAPDHS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP4A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HAUS5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ETV2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UPK1A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZBTB32,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MLL4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IGFLR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,U2AF1L4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LIN37,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C19orf55,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ARHGAP33,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRODH2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NPHS1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIRREL2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,APLP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NFKBID,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TYROBP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRFN3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SDHAF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SYNE4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ALKBH6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,THAP8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR62,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OVOL3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF565,,,,,,,,,,,,,,,,,,,,
